X, Y, campo
8.32573, 55.5847, 0
8.29311, 55.6214, 0
8.33716, 55.5676, 0
8.31345, 55.5857, 0
8.33546, 55.5403, 0
8.34222, 55.5325, 0
8.39727, 55.4462, 0
8.37948, 55.5217, 0
8.9742, 54.4541, 0
8.70113, 54.9733, 0
9.04087, 54.2973, 0
8.91923, 54.5526, 0
9.06904, 54.2341, 0
9.02499, 54.355, 0
9.09598, 54.2015, 0
9.07329, 54.2503, 0
9.16243, 54.122, 0
9.14035, 54.1387, 0
9.11272, 54.1725, 0
9.10379, 54.1755, 0
9.10974, 54.1458, 0
9.11518, 54.1371, 0
9.2316, 53.8946, 0
9.14535, 54.1071, 0
7.4733, 56.6577, 0
7.48109, 56.6509, 0
7.5983, 56.5205, 0
7.45034, 56.7304, 0
7.25501, 56.895, 0
6.88279, 57.2849, 0
7.36861, 56.7857, 0
7.18925, 56.9827, 0
7.41941, 56.7366, 0
7.3368, 56.8225, 0
7.52817, 56.6468, 0
7.41021, 56.7421, 0
7.47692, 56.6936, 0
7.44513, 56.6995, 0
7.92569, 56.1122, 0
7.88368, 56.224, 0
7.72593, 56.3736, 0
7.5052, 56.6296, 0
7.79424, 56.2873, 0
7.69635, 56.4173, 0
7.86639, 56.2707, 0
7.78024, 56.3122, 0
7.82146, 56.2533, 0
7.83097, 56.2331, 0
9.88948, 51.5407, 0
9.83246, 51.9336, 0
9.90849, 51.4491, 0
9.88493, 51.632, 0
9.92678, 51.3792, 0
9.91439, 51.4564, 0
9.94626, 51.325, 0
9.92843, 51.3898, 0
9.93155, 51.3476, 0
9.92386, 51.353, 0
9.92095, 51.3229, 0
9.92361, 51.3129, 0
9.94987, 51.0841, 0
9.96841, 51.2544, 0
9.76664, 52.2194, 0
9.65447, 52.6771, 0
9.80254, 52.0621, 0
9.75288, 52.3016, 0
9.822, 51.9929, 0
9.79294, 52.1151, 0
9.84629, 51.9324, 0
9.823, 52.0035, 0
9.82972, 51.9565, 0
9.82121, 51.964, 0
9.82116, 51.9288, 0
9.82442, 51.919, 0
9.84272, 51.8234, 0
9.86964, 51.862, 0
9.97962, 50.7631, 0
9.93158, 51.2817, 0
9.99079, 50.5997, 0
9.98458, 50.8675, 0
10.0032, 50.4632, 0
10.0046, 50.6429, 0
10.0179, 49.7554, 0
10.0009, 50.5093, 0
10.019, 50.2536, 0
10.0028, 50.4965, 0
9.99786, 50.4668, 0
9.9999, 50.4516, 0
10.0111, 50.3021, 0
10.0238, 50.1717, 0
9.36756, 53.5531, 0
9.1467, 54.0965, 0
9.41854, 53.3904, 0
9.32252, 53.6565, 0
9.44309, 53.3326, 0
9.41281, 53.4414, 0
9.47412, 53.2783, 0
9.44745, 53.3409, 0
9.48083, 53.2589, 0
9.46251, 53.2824, 0
9.47223, 53.233, 0
9.47679, 53.2237, 0
9.53326, 53.0483, 0
9.50387, 53.1909, 0
9.59618, 52.8575, 0
9.50418, 53.1802, 0
9.62228, 52.7544, 0
9.58842, 52.9166, 0
9.649, 52.7207, 0
9.6209, 52.7953, 0
9.65452, 52.701, 0
9.6377, 52.7255, 0
9.67602, 52.5649, 0
9.66551, 52.6615, 0
0.350617, 39.9936, 0
0.479653, 40.0015, 0
0.28019, 39.994, 0
0.976584, 40.032, 0
0.902007, 40.0043, 0
0.916187, 40.0319, 0
0.137512, 60.0532, 0
0.952951, 40.0104, 0
0.181788, 39.9866, 0
0.209378, 39.9747, 0
0.258248, 39.9545, 0
0.895021, 40.0244, 0
0.757983, 40.02, 0
0.861601, 40.0246, 0
0.773285, 40.0212, 0
0.799566, 39.9976, 0
0.30221, 60.0142, 0
0.483002, 39.984, 0
0.715127, 40.0027, 0
0.749585, 40.0124, 0
0.188105, 39.9917, 0
0.743694, 40.0051, 0
0.673767, 40.0139, 0
0.733231, 40.0074, 0
0.663622, 40.0119, 0
0.621036, 39.976, 0
0.593464, 39.9849, 0
0.631238, 39.9974, 0
0.647386, 40.0053, 0
0.599691, 40.0092, 0
0.605643, 39.9958, 0
0.597761, 39.9984, 0
0.603743, 40.0056, 0
1.07153, 40.0474, 0
1.07538, 40.0237, 0
1.0485, 40.0463, 0
1.03844, 40.0439, 0
1.0062, 40.0277, 0
1.04991, 40.0205, 0
1.46429, 40.0937, 0
1.59317, 40.1066, 0
1.42076, 40.0818, 0
1.47164, 40.0878, 0
1.35554, 40.0574, 0
1.37101, 40.0578, 0
1.37804, 40.0727, 0
1.38342, 40.0804, 0
1.35334, 40.0831, 0
1.34336, 40.0804, 0
1.30514, 40.0767, 0
1.32784, 40.0519, 0
1.21812, 40.04, 0
1.3171, 40.0644, 0
1.13069, 40.0228, 0
1.27602, 40.0621, 0
1.24088, 40.0546, 0
1.24636, 40.0622, 0
1.21629, 40.0654, 0
1.20628, 40.0629, 0
1.16038, 40.0241, 0
1.17663, 40.0287, 0
1.17471, 40.0465, 0
1.19044, 40.0554, 0
1.14768, 40.0573, 0
1.13497, 40.0558, 0
1.13303, 40.039, 0
1.14176, 40.0528, 0
1.61166, 40.1205, 0
1.61681, 40.097, 0
1.58873, 40.1181, 0
1.57881, 40.1152, 0
1.54751, 40.0973, 0
1.55787, 40.0972, 0
2.00129, 40.1881, 0
2.13681, 40.2096, 0
1.95849, 40.1738, 0
2.00896, 40.1826, 0
1.8947, 40.146, 0
1.77626, 40.1205, 0
1.91635, 40.1624, 0
1.9213, 40.1704, 0
1.8911, 40.1715, 0
1.88128, 40.1682, 0
1.84333, 40.1624, 0
1.86733, 40.139, 0
1.75837, 40.1211, 0
1.85595, 40.1508, 0
1.78555, 40.1343, 0
1.81505, 40.1463, 0
1.75522, 40.1463, 0
1.74537, 40.1433, 0
1.70166, 40.1021, 0
1.71763, 40.1076, 0
1.71472, 40.1252, 0
1.72997, 40.1349, 0
1.68716, 40.1345, 0
1.67455, 40.1323, 0
1.67353, 40.1154, 0
1.68149, 40.1296, 0
2.15451, 40.2245, 0
2.16095, 40.2013, 0
2.13174, 40.2209, 0
2.122, 40.2174, 0
2.09173, 40.1978, 0
2.10208, 40.1983, 0
2.52495, 40.3097, 0
2.65166, 40.3364, 0
2.47301, 40.2905, 0
2.53288, 40.3046, 0
2.42063, 40.2622, 0
2.43599, 40.2642, 0
2.4415, 40.2794, 0
2.44605, 40.2876, 0
2.41579, 40.2872, 0
2.40617, 40.2834, 0
2.37646, 40.2629, 0
2.38683, 40.2637, 0
2.35064, 40.2368, 0
2.34199, 40.2529, 0
2.3199, 40.2461, 0
2.34657, 40.2631, 0
2.28894, 40.2565, 0
2.27928, 40.2529, 0
2.24408, 40.2129, 0
2.25723, 40.2187, 0
2.25466, 40.2343, 0
2.25936, 40.2425, 0
2.22912, 40.2426, 0
2.21665, 40.2398, 0
2.21656, 40.2229, 0
2.22372, 40.2375, 0
2.66861, 40.3522, 0
2.67617, 40.3293, 0
2.64602, 40.3473, 0
2.6365, 40.3434, 0
2.60729, 40.3221, 0
2.6298, 40.3127, 0
3.04135, 40.4591, 0
3.15917, 40.4902, 0
2.99051, 40.4373, 0
3.04954, 40.4545, 0
2.89311, 40.3787, 0
2.91331, 40.3963, 0
2.95962, 40.4244, 0
2.96372, 40.4329, 0
2.93354, 40.4308, 0
2.92414, 40.4265, 0
2.88702, 40.4167, 0
2.93975, 40.4062, 0
2.80192, 40.3652, 0
2.90082, 40.4064, 0
2.83928, 40.375, 0
2.86069, 40.3976, 0
2.80852, 40.3934, 0
2.79908, 40.3892, 0
2.74316, 40.3424, 0
2.78024, 40.362, 0
2.7704, 40.3592, 0
2.78009, 40.3764, 0
2.74215, 40.3742, 0
2.73232, 40.3714, 0
2.74099, 40.3595, 0
2.73951, 40.3695, 0
3.17519, 40.5069, 0
3.18405, 40.4844, 0
3.15293, 40.5008, 0
3.14365, 40.4963, 0
3.11556, 40.4736, 0
3.13857, 40.4652, 0
3.55615, 40.6388, 0
3.67924, 40.6791, 0
3.50659, 40.6142, 0
3.56458, 40.6346, 0
3.33733, 40.5335, 0
3.45762, 40.5803, 0
3.4764, 40.5997, 0
3.48002, 40.6084, 0
3.45004, 40.6047, 0
3.44089, 40.5999, 0
3.41211, 40.5854, 0
3.42139, 40.5672, 0
3.36584, 40.5574, 0
3.42046, 40.5811, 0
3.34462, 40.5483, 0
3.37183, 40.5649, 0
3.31278, 40.5554, 0
3.30354, 40.5507, 0
3.24033, 40.4942, 0
3.26255, 40.5127, 0
3.27656, 40.5192, 0
3.28528, 40.537, 0
3.24264, 40.5311, 0
3.25196, 40.5197, 0
3.24367, 40.5201, 0
3.2475, 40.5287, 0
3.21844, 40.5188, 0
3.22429, 40.5135, 0
3.69433, 40.6966, 0
3.70435, 40.6747, 0
3.67244, 40.6893, 0
3.66341, 40.6843, 0
3.63662, 40.6601, 0
3.66006, 40.653, 0
4.06742, 40.8494, 0
4.18811, 40.8964, 0
4.0193, 40.822, 0
4.07607, 40.8457, 0
3.93682, 40.7704, 0
3.97227, 40.7855, 0
3.98996, 40.8059, 0
3.99309, 40.8148, 0
3.96336, 40.8094, 0
3.95449, 40.8041, 0
3.92655, 40.788, 0
3.98705, 40.79, 0
3.88746, 40.7654, 0
3.93513, 40.7842, 0
3.83768, 40.7283, 0
3.85254, 40.7326, 0
3.85559, 40.7487, 0
3.85883, 40.7576, 0
3.82903, 40.7526, 0
3.82006, 40.7474, 0
3.7622, 40.6995, 0
3.79117, 40.6998, 0
3.79402, 40.7233, 0
3.80678, 40.736, 0
3.76033, 40.7245, 0
3.77028, 40.7136, 0
3.76197, 40.7136, 0
3.76532, 40.7224, 0
4.22513, 40.8987, 0
4.2887, 40.9383, 0
4.2022, 40.9147, 0
4.21348, 40.8934, 0
4.18074, 40.9062, 0
4.17201, 40.9007, 0
4.14659, 40.8751, 0
4.1566, 40.8778, 0
4.59359, 41.1019, 0
4.72493, 41.163, 0
4.54035, 41.0653, 0
4.60243, 41.0987, 0
4.49537, 41.0292, 0
4.55088, 41.0672, 0
4.51198, 41.0505, 0
4.51461, 41.0595, 0
4.48519, 41.0525, 0
4.47663, 41.0467, 0
4.44971, 41.029, 0
4.43897, 40.9987, 0
4.40276, 40.9997, 0
4.45851, 41.0257, 0
4.27314, 40.9114, 0
4.34087, 40.9391, 0
4.37415, 40.9823, 0
4.3769, 40.9913, 0
4.34742, 40.9847, 0
4.33879, 40.9791, 0
4.30283, 40.9295, 0
4.32291, 40.944, 0
4.31136, 40.9384, 0
4.32616, 40.9669, 0
4.27816, 40.9516, 0
4.26657, 40.9462, 0
4.76168, 41.1677, 0
4.82275, 41.211, 0
4.7379, 41.1822, 0
4.75042, 41.1616, 0
4.71699, 41.1724, 0
4.70858, 41.1664, 0
4.67404, 41.1496, 0
4.67124, 41.111, 0
5.13058, 41.4003, 0
5.25793, 41.4694, 0
5.07307, 41.3567, 0
5.1396, 41.3976, 0
5.03037, 41.3179, 0
5.08346, 41.3592, 0
5.04563, 41.3401, 0
5.0477, 41.3493, 0
5.01877, 41.3405, 0
5.01058, 41.3342, 0
4.98478, 41.3149, 0
4.97365, 41.2828, 0
4.94194, 41.2841, 0
4.99378, 41.3121, 0
4.80896, 41.1831, 0
4.87512, 41.2144, 0
4.90551, 41.26, 0
4.9077, 41.2692, 0
4.87868, 41.2608, 0
4.87038, 41.2546, 0
4.83757, 41.2027, 0
4.85684, 41.2183, 0
4.84561, 41.2121, 0
4.85852, 41.2417, 0
4.81148, 41.2236, 0
4.80026, 41.2175, 0
5.26182, 41.4557, 0
5.31048, 41.4843, 0
5.2697, 41.4893, 0
5.28346, 41.4695, 0
5.24943, 41.4783, 0
5.2414, 41.4718, 0
5.20796, 41.4529, 0
5.20753, 41.4142, 0
5.61655, 41.7094, 0
5.73335, 41.7814, 0
5.57612, 41.6755, 0
5.62572, 41.7073, 0
5.5053, 41.6084, 0
5.54168, 41.6324, 0
5.54156, 41.6488, 0
5.54308, 41.6581, 0
5.51476, 41.6476, 0
5.50695, 41.6408, 0
5.47411, 41.6209, 0
5.47857, 41.5788, 0
5.44558, 41.5896, 0
5.49067, 41.619, 0
5.38217, 41.5294, 0
5.405, 41.546, 0
5.4193, 41.5689, 0
5.42097, 41.5782, 0
5.39244, 41.5681, 0
5.38453, 41.5615, 0
5.33802, 41.4694, 0
5.35542, 41.4924, 0
5.36311, 41.5331, 0
5.3735, 41.5478, 0
5.32977, 41.5284, 0
5.34144, 41.5194, 0
5.76938, 41.7903, 0
5.87123, 41.8793, 0
5.79303, 41.8048, 0
5.81305, 41.8439, 0
5.74399, 41.8019, 0
5.75887, 41.7829, 0
5.72437, 41.7898, 0
5.71674, 41.7829, 0
5.68441, 41.7621, 0
5.70187, 41.7278, 0
6.07169, 42.0368, 0
6.17824, 42.1104, 0
6.03118, 41.9991, 0
6.08096, 42.0352, 0
5.89247, 41.8732, 0
6.10507, 42.0205, 0
6.00636, 41.9766, 0
6.00736, 41.9859, 0
5.97967, 41.9739, 0
5.97226, 41.9667, 0
5.9488, 41.9446, 0
5.87612, 41.8659, 0
5.9124, 41.9046, 0
5.95803, 41.9428, 0
5.89462, 41.8899, 0
5.916, 41.9135, 0
5.8621, 41.8876, 0
5.85457, 41.8805, 0
6.18773, 42.1315, 0
6.20363, 42.1133, 0
6.1688, 42.1183, 0
6.16158, 42.1109, 0
6.14277, 42.0801, 0
7.78876, 43.6589, 0
6.50197, 42.3841, 0
6.60429, 42.4635, 0
6.4636, 42.3442, 0
6.51131, 42.383, 0
6.4289, 42.2958, 0
6.33205, 42.2108, 0
6.44006, 42.3203, 0
6.44054, 42.3297, 0
6.41356, 42.3162, 0
6.40656, 42.3086, 0
6.38435, 42.2852, 0
6.3992, 42.2712, 0
6.35021, 42.2433, 0
6.39367, 42.284, 0
6.33327, 42.2276, 0
6.35331, 42.2524, 0
6.30093, 42.2235, 0
6.2938, 42.216, 0
6.25755, 42.1197, 0
6.27226, 42.1445, 0
6.2757, 42.1855, 0
6.28432, 42.2013, 0
6.24307, 42.177, 0
6.25569, 42.1694, 0
6.24774, 42.167, 0
6.24845, 42.1764, 0
6.22306, 42.1611, 0
6.23171, 42.1543, 0
6.6126, 42.485, 0
6.62948, 42.4678, 0
6.59443, 42.4708, 0
6.58762, 42.463, 0
6.57055, 42.4312, 0
6.59503, 42.4324, 0
6.91242, 42.7545, 0
7.0102, 42.8395, 0
6.87631, 42.7126, 0
6.9218, 42.754, 0
7.01691, 42.8271, 0
6.84434, 42.6624, 0
6.85412, 42.6875, 0
6.85409, 42.6969, 0
6.82789, 42.6819, 0
6.82132, 42.6739, 0
6.80044, 42.6494, 0
6.79841, 42.6176, 0
6.73687, 42.5632, 0
6.80981, 42.6486, 0
6.71711, 42.543, 0
6.77126, 42.6149, 0
6.74686, 42.5884, 0
6.74694, 42.5978, 0
6.72055, 42.5831, 0
6.71385, 42.5752, 0
6.68297, 42.4771, 0
6.69629, 42.5027, 0
6.69746, 42.5438, 0
6.7052, 42.56, 0
6.66535, 42.5335, 0
6.67837, 42.5266, 0
6.67055, 42.5238, 0
6.67075, 42.5332, 0
6.64624, 42.5165, 0
6.65526, 42.5102, 0
7.01731, 42.8614, 0
7.03502, 42.8452, 0
6.99996, 42.8463, 0
6.99358, 42.8381, 0
6.97829, 42.8054, 0
6.98679, 42.8114, 0
7.32276, 43.1695, 0
7.42581, 43.2714, 0
7.28495, 43.1172, 0
7.33216, 43.1695, 0
7.25477, 43.068, 0
7.27481, 43.0681, 0
7.26323, 43.0937, 0
7.26266, 43.1031, 0
7.23734, 43.0865, 0
7.23122, 43.0782, 0
7.21184, 43.0524, 0
7.21193, 43.0203, 0
7.1775, 43.0091, 0
7.22124, 43.0523, 0
7.1211, 42.9297, 0
7.13963, 42.9312, 0
7.15641, 42.9831, 0
7.15597, 42.9925, 0
7.13045, 42.9763, 0
7.12423, 42.9681, 0
7.10706, 42.9093, 0
7.0993, 42.8917, 0
7.11208, 42.9206, 0
7.11645, 42.9523, 0
7.07639, 42.9218, 0
7.0673, 42.9128, 0
7.07624, 42.8984, 0
7.07453, 42.9146, 0
2.10671, 59.7845, 0
1.9537, 59.8285, 0
2.16012, 59.7831, 0
2.09827, 59.8, 0
2.19908, 59.7811, 0
2.18878, 59.7704, 0
2.27151, 59.7476, 0
2.32142, 59.7529, 0
2.32606, 59.7447, 0
2.23927, 59.7674, 0
2.45584, 59.7198, 0
2.45537, 59.7384, 0
2.38847, 59.7196, 0
2.39872, 59.7184, 0
2.59633, 59.7058, 0
2.52262, 59.7118, 0
2.43405, 59.7225, 0
2.42367, 59.718, 0
2.45551, 59.7029, 0
2.4679, 59.6997, 0
2.47567, 59.7147, 0
2.46264, 59.705, 0
2.53018, 59.685, 0
2.535, 59.7086, 0
2.55212, 59.6779, 0
2.56238, 59.6766, 0
2.70274, 59.6369, 0
2.56669, 59.709, 0
1.39102, 59.9186, 0
1.18868, 59.9514, 0
1.47286, 59.9029, 0
1.36259, 59.9277, 0
1.66309, 59.9083, 0
1.465, 59.9111, 0
1.52576, 59.9187, 0
1.49676, 59.907, 0
1.54575, 59.8887, 0
1.55607, 59.8884, 0
1.617, 59.8804, 0
1.66597, 59.8859, 0
1.65679, 59.8777, 0
1.58828, 59.8872, 0
1.86292, 59.8877, 0
1.84519, 59.876, 0
1.71223, 59.8752, 0
1.694, 59.8752, 0
1.76574, 59.8662, 0
1.84765, 59.8535, 0
1.96016, 59.8412, 0
1.92234, 59.8483, 0
1.84836, 59.8366, 0
1.86092, 59.8342, 0
1.86776, 59.8497, 0
1.85535, 59.8392, 0
1.88606, 59.8295, 0
1.88555, 59.8404, 0
1.93153, 59.822, 0
1.93489, 59.8458, 0
1.95386, 59.8162, 0
1.96418, 59.8155, 0
2.00152, 59.8066, 0
2.08891, 59.8052, 0
2.85837, 59.5991, 0
2.60632, 59.6774, 0
2.93109, 59.5699, 0
2.81352, 59.6191, 0
3.0692, 59.5439, 0
2.92535, 59.5861, 0
2.99392, 59.578, 0
2.9636, 59.5712, 0
3.00928, 59.5457, 0
3.01944, 59.5439, 0
3.09308, 59.5261, 0
3.11394, 59.5487, 0
3.1542, 59.5094, 0
3.04526, 59.5447, 0
3.24483, 59.4951, 0
3.27247, 59.4754, 0
3.22081, 59.5041, 0
3.1903, 59.494, 0
3.23537, 59.4714, 0
3.24549, 59.4694, 0
3.28159, 59.4705, 0
3.37825, 59.453, 0
3.41196, 59.4331, 0
3.38226, 59.4376, 0
3.32986, 59.4623, 0
3.31189, 59.4538, 0
3.34413, 59.4336, 0
3.35421, 59.4314, 0
3.50503, 59.3926, 0
3.41841, 59.4245, 0
3.41879, 59.4068, 0
3.427, 59.4181, 0
3.4895, 59.411, 0
3.45419, 59.4066, 0
3.50523, 59.3749, 0
3.52439, 59.3677, 0
3.64973, 59.3229, 0
3.64693, 59.3713, 0
0.592107, 59.9926, 0
0.59223, 60.0166, 0
0.615011, 59.9899, 0
0.625333, 59.9906, 0
0.726343, 59.9862, 0
0.750319, 59.9971, 0
0.526966, 60.0121, 0
0.497506, 59.9964, 0
0.459157, 59.9982, 0
0.0640173, 60.0124, 0
1.19089, 59.9377, 0
1.20867, 59.9355, 0
1.25223, 59.9332, 0
1.28038, 59.9623, 0
0.795391, 59.9823, 0
0.659203, 59.9991, 0
0.850702, 59.9833, 0
0.789543, 59.9897, 0
1.03811, 59.99, 0
0.995434, 59.9757, 0
0.908422, 59.9675, 0
0.928822, 59.9656, 0
0.961925, 59.9624, 0
1.05663, 59.9694, 0
1.11778, 59.9627, 0
0.941229, 59.9744, 0
1.0053, 59.9716, 0
0.986831, 59.9669, 0
1.06647, 59.9652, 0
1.17889, 59.9557, 0
1.17496, 59.9775, 0
1.23963, 59.9657, 0
1.12397, 59.9493, 0
1.12759, 59.9585, 0
5.76629, 58.1808, 0
5.61722, 58.2984, 0
5.81638, 58.1453, 0
5.76459, 58.1984, 0
5.91635, 58.1065, 0
5.88111, 58.1321, 0
5.84519, 58.1416, 0
5.8339, 58.1412, 0
5.88271, 58.1038, 0
5.96372, 58.0815, 0
5.93932, 58.0684, 0
5.88159, 58.1131, 0
5.97596, 58.0504, 0
5.94678, 58.0505, 0
5.98787, 58.02, 0
5.99686, 58.015, 0
6.10276, 57.9659, 0
6.0825, 57.9816, 0
6.03789, 57.9992, 0
6.03288, 57.9862, 0
6.09931, 57.9846, 0
6.0573, 57.9782, 0
6.08584, 57.9459, 0
6.09117, 57.9571, 0
6.14863, 57.8975, 0
6.16478, 57.8849, 0
6.26506, 57.8054, 0
6.20216, 57.8765, 0
5.10268, 58.6104, 0
4.90643, 58.739, 0
5.15917, 58.5826, 0
5.07331, 58.6336, 0
5.30397, 58.5198, 0
5.15721, 58.5918, 0
5.21952, 58.5562, 0
5.21047, 58.5536, 0
5.23196, 58.5324, 0
5.24138, 58.5282, 0
5.29111, 58.504, 0
5.34072, 58.5059, 0
5.35793, 58.4539, 0
5.26882, 58.5238, 0
5.45199, 58.4132, 0
5.35536, 58.4714, 0
5.40201, 58.4421, 0
5.39291, 58.4398, 0
5.414, 58.4181, 0
5.43071, 58.411, 0
5.45892, 58.405, 0
5.51866, 58.384, 0
5.58296, 58.3653, 0
5.54902, 58.3863, 0
5.48594, 58.3878, 0
5.47355, 58.3923, 0
5.55482, 58.3457, 0
5.56126, 58.3675, 0
5.55099, 58.3284, 0
5.56165, 58.3374, 0
5.59424, 58.301, 0
5.60659, 58.3216, 0
5.61259, 58.287, 0
5.62184, 58.2824, 0
5.65038, 58.2675, 0
5.64898, 58.2768, 0
6.87032, 57.3172, 0
6.8361, 57.3269, 0
6.87081, 57.2779, 0
6.88567, 57.2638, 0
6.97062, 57.1823, 0
6.92211, 57.2519, 0
6.38995, 57.7075, 0
6.18402, 57.8824, 0
6.44657, 57.6747, 0
6.35188, 57.7478, 0
6.55449, 57.6103, 0
6.51129, 57.6229, 0
6.50543, 57.6062, 0
6.52096, 57.5929, 0
6.56743, 57.5528, 0
6.55794, 57.5828, 0
6.61557, 57.5106, 0
6.54011, 57.5896, 0
6.70781, 57.4505, 0
6.60582, 57.5325, 0
6.67032, 57.4971, 0
6.6384, 57.4997, 0
6.67108, 57.4614, 0
6.67964, 57.4556, 0
6.71334, 57.4414, 0
6.74121, 57.4282, 0
6.80434, 57.383, 0
6.76887, 57.4071, 0
6.74881, 57.4213, 0
6.72896, 57.4205, 0
6.7508, 57.3893, 0
6.75926, 57.3834, 0
6.81006, 57.3573, 0
6.81843, 57.3737, 0
6.80353, 57.3408, 0
6.81549, 57.348, 0
3.81954, 59.2513, 0
3.54419, 59.3658, 0
3.88452, 59.2396, 0
3.77133, 59.2856, 0
4.04625, 59.1725, 0
4.02639, 59.2144, 0
3.96805, 59.1886, 0
3.98449, 59.1815, 0
4.03372, 59.1599, 0
4.09125, 59.1726, 0
4.09452, 59.1329, 0
3.99948, 59.1806, 0
4.23712, 59.0967, 0
4.08342, 59.1488, 0
4.15083, 59.1362, 0
4.11957, 59.1292, 0
4.19406, 59.1032, 0
4.26169, 59.0905, 0
4.35574, 59.0414, 0
4.26382, 59.0738, 0
4.24875, 59.0912, 0
4.21731, 59.0845, 0
4.25962, 59.0571, 0
4.27646, 59.0508, 0
4.28994, 59.0631, 0
4.27657, 59.0618, 0
4.3128, 59.0319, 0
4.31412, 59.0465, 0
4.31971, 59.0404, 0
4.31098, 59.037, 0
4.37102, 59.0053, 0
4.38035, 59.0275, 0
4.39116, 58.9941, 0
4.40096, 58.9908, 0
4.49261, 58.9481, 0
4.52284, 58.9713, 0
4.55491, 58.9181, 0
4.4442, 58.983, 0
4.61285, 58.8824, 0
4.55233, 58.9271, 0
4.74165, 58.8576, 0
4.72567, 58.8631, 0
4.65139, 58.8623, 0
4.66107, 58.8587, 0
4.70116, 58.836, 0
4.7372, 58.8354, 0
4.86568, 58.8039, 0
4.68663, 58.855, 0
4.74474, 58.8278, 0
4.74245, 58.8182, 0
4.77999, 58.8014, 0
4.84178, 58.7793, 0
4.8881, 58.7717, 0
4.6516, 58.893, 0
4.8136, 58.7909, 0
4.80468, 58.788, 0
4.82719, 58.7678, 0
4.83682, 58.764, 0
4.89652, 58.7292, 0
4.91436, 58.7192, 0
4.95819, 58.6979, 0
4.93364, 58.7143, 0
7.43158, 43.2938, 0
7.45029, 43.2786, 0
7.41517, 43.2776, 0
7.40927, 43.2691, 0
7.38242, 43.2416, 0
7.39279, 43.2043, 0
7.72782, 43.6314, 0
7.82444, 43.7394, 0
7.68837, 43.571, 0
7.73721, 43.632, 0
7.66123, 43.5201, 0
7.68124, 43.5213, 0
7.6681, 43.5462, 0
7.66696, 43.5555, 0
7.6427, 43.5375, 0
7.6371, 43.5288, 0
7.61932, 43.5019, 0
7.61146, 43.4665, 0
7.58564, 43.46, 0
7.62872, 43.5023, 0
7.49817, 43.3186, 0
7.54991, 43.3704, 0
7.56316, 43.4235, 0
7.56215, 43.4329, 0
7.53765, 43.4152, 0
7.53191, 43.4066, 0
7.5185, 43.3467, 0
7.5314, 43.3678, 0
7.52292, 43.3582, 0
7.52509, 43.3905, 0
7.4869, 43.3576, 0
7.4784, 43.348, 0
7.48815, 43.3342, 0
7.48549, 43.3503, 0
7.46139, 43.3289, 0
7.47106, 43.3237, 0
7.82882, 43.7621, 0
7.84843, 43.7481, 0
7.81344, 43.7449, 0
7.80808, 43.7361, 0
7.78295, 43.707, 0
7.79559, 43.6704, 0
8.08124, 44.0862, 0
8.16695, 44.1934, 0
8.05459, 44.0407, 0
8.09058, 44.0873, 0
8.01054, 43.9536, 0
8.02613, 43.9771, 0
8.03106, 44.0039, 0
8.02936, 44.0131, 0
8.00624, 43.9937, 0
8.00118, 43.9847, 0
7.97695, 43.9549, 0
7.99531, 43.9168, 0
7.96686, 43.9239, 0
7.99319, 43.9586, 0
7.88795, 43.7869, 0
7.9371, 43.8611, 0
7.94285, 43.8875, 0
7.9413, 43.8968, 0
7.91784, 43.8777, 0
7.91262, 43.8688, 0
7.90788, 43.8089, 0
7.91602, 43.8237, 0
7.90202, 43.8348, 0
7.90683, 43.8522, 0
7.87539, 43.8231, 0
7.86749, 43.8131, 0
7.87807, 43.7999, 0
7.87443, 43.8158, 0
8.17006, 44.2163, 0
8.19047, 44.2034, 0
8.15567, 44.1982, 0
8.15084, 44.1891, 0
8.12738, 44.1587, 0
8.15539, 44.1322, 0
8.39949, 44.5478, 0
8.475, 44.653, 0
8.37405, 44.4986, 0
8.40875, 44.5494, 0
8.32022, 44.3881, 0
8.33306, 44.4104, 0
8.35826, 44.4691, 0
8.35605, 44.4782, 0
8.33404, 44.4575, 0
8.32949, 44.4483, 0
8.31484, 44.4196, 0
8.48438, 44.6425, 0
8.27217, 44.3212, 0
8.32413, 44.421, 0
8.2649, 44.3107, 0
8.29442, 44.3793, 0
8.27679, 44.3479, 0
8.2747, 44.3571, 0
8.25242, 44.3367, 0
8.24772, 44.3274, 0
8.23008, 44.2445, 0
8.25036, 44.2945, 0
8.24455, 44.2861, 0
8.24109, 44.3056, 0
8.21018, 44.2756, 0
8.22443, 44.272, 0
8.21748, 44.2674, 0
8.2155, 44.2766, 0
8.19552, 44.2547, 0
8.20574, 44.2506, 0
8.47684, 44.676, 0
8.49793, 44.6643, 0
8.46347, 44.6572, 0
8.45914, 44.6479, 0
8.45182, 44.6125, 0
8.45872, 44.6202, 0
8.70284, 45.0464, 0
8.77957, 45.1693, 0
8.67814, 44.9867, 0
8.71199, 45.0485, 0
8.66014, 44.9319, 0
8.67963, 44.9365, 0
8.66245, 44.9588, 0
8.65972, 44.9678, 0
8.63891, 44.9458, 0
8.63488, 44.9363, 0
8.62198, 44.9068, 0
8.62949, 44.8756, 0
8.59859, 44.8567, 0
8.63116, 44.9088, 0
8.53812, 44.7119, 0
8.57974, 44.7721, 0
8.58407, 44.8265, 0
8.58148, 44.8355, 0
8.56038, 44.8139, 0
