tita, campo[?]
71.198620, 6.447300e-01
71.318725, 6.396300e-01
71.318763, 6.411600e-01
71.487348, 6.305500e-01
71.487697, 6.357400e-01
71.675074, 6.288100e-01
71.679031, 6.270600e-01
71.794298, 6.215500e-01
71.979355, 6.215800e-01
72.095335, 6.097900e-01
72.274639, 6.098000e-01
72.391145, 6.039800e-01
72.391729, 6.029200e-01
72.508236, 5.981800e-01
72.682798, 5.981100e-01
72.799021, 5.866000e-01
73.031819, 5.865100e-01
73.149557, 5.746500e-01
73.383320, 5.747800e-01
73.501605, 5.629000e-01
73.739475, 5.629000e-01
73.852721, 5.513500e-01
74.090560, 5.511200e-01
74.208250, 5.395500e-01
74.383764, 5.393300e-01
74.498403, 5.341800e-01
74.500425, 5.333000e-01
74.615067, 5.276000e-01
74.796512, 5.275100e-01
74.912138, 5.159200e-01
75.148201, 5.158400e-01
75.264001, 5.038200e-01
75.500215, 5.038200e-01
75.613791, 4.922000e-01
75.849130, 4.921100e-01
75.966390, 4.800600e-01
76.201761, 4.800600e-01
76.318976, 4.684100e-01
76.554551, 4.681400e-01
76.670753, 4.564900e-01
76.910561, 4.564100e-01
77.024232, 4.442600e-01
77.261688, 4.444500e-01
77.375975, 4.323000e-01
77.544002, 4.323300e-01
77.659009, 4.279400e-01
77.662773, 4.269800e-01
77.834049, 4.185900e-01
77.838182, 4.221500e-01
78.021747, 4.151200e-01
78.023834, 4.140700e-01
78.139506, 4.084200e-01
78.317523, 4.085300e-01
78.433837, 3.962900e-01
78.667202, 3.962900e-01
78.788571, 3.845700e-01
78.954933, 3.842800e-01
79.069849, 3.788800e-01
79.072759, 3.796700e-01
79.247544, 3.707000e-01
79.249495, 3.738400e-01
79.433812, 3.667700e-01
79.434701, 3.659200e-01
79.547604, 3.602500e-01
79.728605, 3.603900e-01
79.842274, 3.480600e-01
80.080088, 3.480600e-01
80.197639, 3.363400e-01
80.365010, 3.360200e-01
80.480104, 3.312100e-01
80.481607, 3.305200e-01
80.660011, 3.253500e-01
80.660362, 3.225400e-01
80.844997, 3.175500e-01
80.845216, 3.182200e-01
80.960812, 3.118900e-01
81.133687, 3.120600e-01
81.250275, 2.996300e-01
81.487180, 2.996300e-01
81.606492, 2.879100e-01
81.837003, 2.878200e-01
81.955088, 2.753400e-01
82.191590, 2.753400e-01
82.308911, 2.636300e-01
82.544750, 2.635400e-01
82.664297, 2.510000e-01
82.834769, 2.510800e-01
82.950199, 2.452300e-01
82.955118, 2.455100e-01
83.136554, 2.379200e-01
83.136639, 2.399600e-01
83.311453, 2.322000e-01
83.312428, 2.324300e-01
83.432624, 2.267900e-01
83.601446, 2.270700e-01
83.717748, 2.144300e-01
83.953420, 2.144300e-01
84.071684, 2.028100e-01
84.306426, 2.027200e-01
84.424472, 1.900300e-01
84.659859, 1.900300e-01
84.776150, 1.784600e-01
85.010998, 1.783700e-01
85.124678, 1.655700e-01
85.359929, 1.661800e-01
85.480224, 1.533400e-01
85.652077, 1.534800e-01
85.767283, 1.478400e-01
85.771177, 1.481300e-01
85.948909, 1.406800e-01
85.950216, 1.419100e-01
86.128675, 1.347000e-01
86.131008, 1.350800e-01
86.247057, 1.291200e-01
86.419744, 1.288600e-01
86.537461, 1.175900e-01
86.771469, 1.175000e-01
86.889283, 1.043500e-01
87.123895, 1.043500e-01
87.239520, 9.331100e-02
87.473548, 9.321800e-02
87.593118, 7.981100e-02
87.827419, 8.113900e-02
87.947860, 6.753700e-02
88.182241, 6.753700e-02
88.295204, 5.726700e-02
88.534706, 5.717700e-02
88.651037, 4.298000e-02
88.885437, 4.298000e-02
89.002215, 3.415600e-02
89.234120, 3.070000e-02
89.355742, 2.371300e-02
