 X,    Y,   CNA  
    0.36400E+01,    0.57670E+02,    0.35880E+09
    0.36600E+01,    0.57070E+02,    0.23645E+09
    0.36700E+01,    0.56470E+02,    0.17225E+09
    0.37200E+01,    0.55870E+02,    0.13736E+09
    0.37800E+01,    0.55240E+02,    0.11773E+09
    0.52800E+01,    0.57400E+02,    0.30845E+09
    0.52700E+01,    0.56930E+02,    0.24129E+09
    0.52100E+01,    0.56450E+02,    0.19288E+09
    0.51700E+01,    0.56030E+02,    0.16361E+09
    0.52200E+01,    0.55620E+02,    0.14413E+09
    0.51000E+01,    0.55140E+02,    0.12617E+09
    0.62400E+01,    0.56570E+02,    0.22731E+09
    0.60300E+01,    0.56140E+02,    0.18714E+09
    0.57500E+01,    0.55690E+02,    0.15392E+09
    0.57000E+01,    0.55100E+02,    0.13202E+09
    0.62300E+01,    0.55100E+02,    0.14031E+09
    0.63000E+01,    0.55560E+02,    0.16022E+09
    0.64400E+01,    0.55970E+02,    0.18592E+09
    0.66100E+01,    0.56320E+02,    0.21513E+09
    0.71500E+01,    0.55110E+02,    0.15729E+09
    0.71200E+01,    0.55490E+02,    0.17432E+09
    0.71200E+01,    0.55840E+02,    0.19397E+09
    0.67400E+01,    0.55500E+02,    0.16660E+09
    0.67100E+01,    0.55100E+02,    0.14872E+09
    0.68000E+01,    0.55860E+02,    0.18773E+09
    0.68700E+01,    0.56140E+02,    0.20849E+09
    0.75700E+01,    0.55160E+02,    0.16775E+09
    0.74600E+01,    0.55520E+02,    0.18373E+09
    0.73700E+01,    0.55780E+02,    0.19702E+09
    0.56400E+01,    0.56370E+02,    0.19550E+09
    0.55300E+01,    0.56020E+02,    0.17039E+09
    0.57800E+01,    0.56880E+02,    0.24444E+09
    0.56300E+01,    0.57280E+02,    0.30114E+09
    0.47400E+01,    0.56490E+02,    0.18751E+09
    0.42400E+01,    0.56490E+02,    0.17970E+09
    0.42900E+01,    0.55920E+02,    0.14503E+09
    0.44900E+01,    0.55310E+02,    0.12310E+09
    0.47600E+01,    0.56020E+02,    0.15678E+09
    0.48000E+01,    0.55650E+02,    0.14066E+09
    0.48300E+01,    0.57540E+02,    0.32494E+09
    0.42500E+01,    0.57740E+02,    0.35796E+09
    0.47600E+01,    0.57010E+02,    0.24016E+09
    0.42300E+01,    0.57070E+02,    0.23982E+09
    0.40100E+01,    0.58160E+02,    0.53083E+09
    0.30700E+01,    0.57070E+02,    0.23527E+09
    0.31200E+01,    0.55860E+02,    0.13322E+09
    0.31000E+01,    0.56470E+02,    0.16856E+09
    0.31500E+01,    0.55220E+02,    0.11441E+09
    0.30200E+01,    0.58340E+02,    0.62834E+09
    0.30500E+01,    0.57680E+02,    0.36376E+09
    0.27400E+01,    0.58700E+02,    0.98004E+09
    0.89100E+01,    0.51180E+02,    0.10222E+09
    0.84100E+01,    0.51150E+02,    0.10098E+09
    0.74500E+01,    0.51080E+02,    0.99001E+08
    0.70600E+01,    0.51030E+02,    0.98386E+08
    0.79200E+01,    0.51130E+02,    0.99936E+08
    0.89700E+01,    0.50220E+02,    0.98586E+08
    0.84600E+01,    0.50210E+02,    0.98014E+08
    0.79500E+01,    0.50200E+02,    0.97557E+08
    0.74400E+01,    0.50190E+02,    0.97201E+08
    0.69400E+01,    0.50200E+02,    0.96956E+08
    0.64600E+01,    0.50200E+02,    0.96768E+08
    0.60700E+01,    0.50200E+02,    0.96668E+08
    0.88300E+01,    0.48350E+02,    0.92914E+08
    0.83300E+01,    0.48370E+02,    0.93480E+08
    0.78100E+01,    0.48380E+02,    0.94048E+08
    0.72900E+01,    0.48390E+02,    0.94578E+08
    0.67600E+01,    0.48430E+02,    0.95083E+08
    0.62300E+01,    0.48510E+02,    0.95518E+08
    0.57100E+01,    0.48780E+02,    0.95961E+08
    0.49700E+01,    0.48730E+02,    0.96088E+08
    0.42200E+01,    0.48490E+02,    0.96164E+08
    0.33800E+01,    0.48590E+02,    0.96241E+08
    0.25900E+01,    0.48600E+02,    0.96276E+08
    0.17800E+01,    0.48600E+02,    0.96294E+08
    0.19400E+01,    0.41260E+02,    0.31573E+08
    0.19200E+01,    0.41780E+02,    0.47431E+08
    0.19400E+01,    0.42340E+02,    0.61768E+08
    0.18400E+01,    0.42900E+02,    0.73574E+08
    0.19500E+01,    0.43490E+02,    0.81770E+08
    0.19500E+01,    0.44110E+02,    0.87878E+08
    0.19700E+01,    0.44770E+02,    0.91874E+08
    0.19600E+01,    0.45460E+02,    0.94189E+08
    0.19600E+01,    0.46120E+02,    0.95322E+08
    0.18200E+01,    0.46810E+02,    0.95926E+08
    0.17800E+01,    0.47680E+02,    0.96206E+08
    0.14400E+01,    0.41760E+02,    0.49384E+08
    0.14700E+01,    0.42310E+02,    0.62880E+08
    0.14900E+01,    0.41220E+02,    0.32833E+08
    0.11300E+01,    0.41210E+02,    0.33872E+08
    0.13800E+01,    0.44760E+02,    0.92365E+08
    0.14100E+01,    0.45470E+02,    0.94451E+08
    0.14500E+01,    0.46050E+02,    0.95295E+08
    0.14200E+01,    0.44040E+02,    0.88204E+08
    0.14600E+01,    0.43450E+02,    0.82239E+08
    0.25600E+01,    0.47720E+02,    0.96160E+08
    0.32900E+01,    0.47700E+02,    0.96067E+08
    0.39800E+01,    0.47630E+02,    0.95876E+08
    0.45300E+01,    0.47450E+02,    0.95522E+08
    0.50700E+01,    0.47410E+02,    0.95150E+08
    0.57000E+01,    0.47330E+02,    0.94505E+08
    0.62300E+01,    0.47470E+02,    0.93977E+08
    0.67400E+01,    0.47490E+02,    0.93234E+08
    0.72400E+01,    0.47490E+02,    0.92306E+08
    0.77400E+01,    0.47480E+02,    0.91186E+08
    0.82200E+01,    0.47470E+02,    0.89975E+08
    0.86800E+01,    0.47430E+02,    0.88585E+08
    0.72600E+01,    0.47940E+02,    0.93609E+08
    0.82700E+01,    0.47910E+02,    0.91902E+08
    0.77700E+01,    0.47930E+02,    0.92809E+08
    0.87600E+01,    0.47880E+02,    0.90939E+08
    0.67300E+01,    0.47960E+02,    0.94334E+08
    0.62100E+01,    0.47990E+02,    0.94928E+08
    0.56600E+01,    0.48030E+02,    0.95411E+08
    0.50800E+01,    0.48030E+02,    0.95710E+08
    0.46000E+01,    0.48000E+02,    0.95837E+08
    0.25500E+01,    0.46890E+02,    0.95847E+08
    0.25600E+01,    0.46150E+02,    0.95148E+08
    0.25600E+01,    0.45460E+02,    0.93770E+08
    0.25400E+01,    0.44780E+02,    0.91183E+08
    0.25300E+01,    0.44140E+02,    0.86898E+08
    0.25000E+01,    0.43520E+02,    0.80352E+08
    0.24800E+01,    0.42930E+02,    0.71246E+08
    0.24700E+01,    0.42340E+02,    0.58811E+08
    0.24500E+01,    0.41780E+02,    0.44088E+08
    0.23700E+01,    0.41280E+02,    0.29266E+08
    0.31700E+01,    0.45460E+02,    0.93137E+08
    0.38100E+01,    0.45440E+02,    0.92121E+08
    0.44400E+01,    0.45430E+02,    0.90750E+08
    0.50600E+01,    0.45480E+02,    0.89217E+08
    0.56900E+01,    0.45540E+02,    0.87518E+08
    0.62300E+01,    0.45380E+02,    0.83230E+08
    0.67200E+01,    0.45330E+02,    0.79766E+08
    0.71900E+01,    0.45300E+02,    0.76243E+08
    0.76800E+01,    0.45250E+02,    0.71919E+08
    0.55400E+01,    0.46140E+02,    0.91197E+08
    0.55400E+01,    0.46730E+02,    0.93263E+08
    0.38200E+01,    0.46140E+02,    0.94236E+08
    0.38800E+01,    0.46860E+02,    0.95327E+08
    0.32300E+01,    0.46900E+02,    0.95662E+08
    0.32000E+01,    0.46160E+02,    0.94803E+08
    0.50300E+01,    0.46760E+02,    0.94139E+08
    0.44700E+01,    0.46810E+02,    0.94828E+08
    0.44400E+01,    0.46120E+02,    0.93406E+08
    0.50100E+01,    0.46130E+02,    0.92427E+08
    0.72400E+01,    0.47050E+02,    0.90550E+08
    0.72500E+01,    0.46610E+02,    0.88169E+08
    0.72700E+01,    0.46170E+02,    0.84927E+08
    0.72500E+01,    0.45730E+02,    0.80931E+08
    0.77200E+01,    0.47050E+02,    0.89149E+08
    0.77400E+01,    0.46620E+02,    0.86381E+08
    0.78900E+01,    0.46200E+02,    0.82321E+08
    0.77800E+01,    0.45690E+02,    0.77256E+08
    0.81300E+01,    0.46670E+02,    0.85079E+08
    0.84700E+01,    0.46630E+02,    0.83263E+08
    0.81600E+01,    0.47040E+02,    0.87646E+08
    0.85900E+01,    0.47000E+02,    0.85835E+08
    0.83800E+01,    0.46380E+02,    0.81335E+08
    0.81200E+01,    0.46410E+02,    0.82905E+08
    0.67400E+01,    0.45740E+02,    0.83833E+08
    0.67700E+01,    0.46180E+02,    0.87180E+08
    0.67600E+01,    0.46610E+02,    0.89800E+08
    0.67600E+01,    0.47050E+02,    0.91764E+08
    0.63000E+01,    0.45780E+02,    0.86279E+08
    0.63100E+01,    0.46180E+02,    0.88917E+08
    0.63200E+01,    0.46630E+02,    0.91161E+08
    0.63200E+01,    0.47040E+02,    0.92684E+08
    0.59300E+01,    0.46630E+02,    0.92125E+08
    0.59300E+01,    0.46200E+02,    0.90273E+08
    0.59600E+01,    0.45830E+02,    0.87953E+08
    0.59700E+01,    0.47020E+02,    0.93238E+08
    0.37800E+01,    0.44760E+02,    0.88403E+08
    0.37200E+01,    0.44130E+02,    0.82816E+08
    0.36700E+01,    0.43530E+02,    0.74848E+08
    0.36600E+01,    0.42930E+02,    0.63636E+08
    0.36400E+01,    0.42330E+02,    0.49198E+08
    0.36000E+01,    0.41790E+02,    0.33913E+08
    0.51000E+01,    0.44860E+02,    0.84091E+08
    0.52200E+01,    0.44380E+02,    0.77652E+08
    0.51700E+01,    0.43970E+02,    0.71511E+08
    0.52100E+01,    0.43550E+02,    0.62950E+08
    0.52700E+01,    0.43070E+02,    0.50685E+08
    0.52800E+01,    0.42600E+02,    0.36883E+08
    0.57000E+01,    0.44900E+02,    0.81379E+08
    0.57500E+01,    0.44310E+02,    0.73291E+08
    0.60300E+01,    0.43860E+02,    0.61994E+08
    0.62400E+01,    0.43430E+02,    0.49595E+08
    0.62300E+01,    0.44900E+02,    0.77855E+08
    0.63000E+01,    0.44440E+02,    0.70475E+08
    0.64400E+01,    0.44030E+02,    0.61521E+08
    0.66100E+01,    0.43680E+02,    0.51956E+08
    0.71500E+01,    0.44890E+02,    0.70616E+08
    0.71200E+01,    0.44510E+02,    0.64354E+08
    0.71200E+01,    0.44160E+02,    0.57458E+08
    0.75700E+01,    0.44840E+02,    0.66164E+08
    0.74600E+01,    0.44480E+02,    0.60468E+08
    0.73700E+01,    0.44220E+02,    0.55999E+08
    0.67400E+01,    0.44500E+02,    0.67646E+08
    0.68000E+01,    0.44140E+02,    0.60219E+08
    0.68700E+01,    0.43860E+02,    0.53358E+08
    0.67100E+01,    0.44900E+02,    0.74283E+08
    0.56400E+01,    0.43630E+02,    0.60634E+08
    0.57800E+01,    0.43120E+02,    0.46620E+08
    0.56300E+01,    0.42720E+02,    0.35765E+08
    0.55300E+01,    0.43980E+02,    0.68600E+08
    0.42400E+01,    0.43510E+02,    0.70573E+08
    0.47400E+01,    0.43510E+02,    0.66396E+08
    0.44900E+01,    0.44690E+02,    0.85716E+08
    0.42900E+01,    0.44080E+02,    0.79262E+08
    0.47600E+01,    0.43980E+02,    0.74692E+08
    0.48000E+01,    0.44350E+02,    0.79625E+08
    0.42500E+01,    0.42260E+02,    0.41014E+08
    0.48300E+01,    0.42460E+02,    0.38794E+08
    0.47600E+01,    0.42990E+02,    0.54413E+08
    0.42300E+01,    0.42930E+02,    0.58563E+08
    0.40100E+01,    0.41840E+02,    0.30347E+08
    0.30700E+01,    0.42930E+02,    0.67877E+08
    0.31200E+01,    0.44140E+02,    0.85205E+08
    0.31500E+01,    0.44780E+02,    0.90091E+08
    0.31000E+01,    0.43530E+02,    0.77955E+08
    0.30200E+01,    0.41660E+02,    0.36405E+08
    0.30500E+01,    0.42330E+02,    0.54535E+08
    0.27400E+01,    0.41300E+02,    0.26828E+08
    0.73600E+01,    0.49280E+02,    0.95941E+08
    0.73200E+01,    0.48840E+02,    0.95329E+08
    0.83800E+01,    0.48820E+02,    0.94740E+08
    0.84200E+01,    0.49280E+02,    0.95848E+08
    0.78500E+01,    0.48830E+02,    0.95035E+08
    0.78900E+01,    0.49280E+02,    0.95873E+08
    0.88900E+01,    0.48810E+02,    0.94502E+08
    0.89400E+01,    0.49280E+02,    0.95908E+08
    0.63600E+01,    0.49290E+02,    0.96099E+08
    0.63400E+01,    0.48900E+02,    0.95807E+08
    0.68000E+01,    0.48850E+02,    0.95585E+08
    0.68400E+01,    0.49280E+02,    0.96020E+08
    0.59900E+01,    0.48980E+02,    0.95961E+08
    0.60200E+01,    0.49310E+02,    0.96155E+08
