 X,    Y,   CH  
    0.36600E+01,    0.57070E+02,    0.56587E+08
    0.36700E+01,    0.56470E+02,    0.30975E+08
    0.37200E+01,    0.55870E+02,    0.16729E+08
    0.37800E+01,    0.55240E+02,    0.87506E+07
    0.52800E+01,    0.57400E+02,    0.42590E+08
    0.52700E+01,    0.56930E+02,    0.27592E+08
    0.52100E+01,    0.56450E+02,    0.17955E+08
    0.51700E+01,    0.56030E+02,    0.12261E+08
    0.52200E+01,    0.55620E+02,    0.80807E+07
    0.51000E+01,    0.55140E+02,    0.52154E+07
    0.62400E+01,    0.56570E+02,    0.12981E+08
    0.60300E+01,    0.56140E+02,    0.95480E+07
    0.57500E+01,    0.55690E+02,    0.67422E+07
    0.57000E+01,    0.55100E+02,    0.39838E+07
    0.62300E+01,    0.55100E+02,    0.32893E+07
    0.63000E+01,    0.55560E+02,    0.49298E+07
    0.64400E+01,    0.55970E+02,    0.68444E+07
    0.66100E+01,    0.56320E+02,    0.88002E+07
    0.71500E+01,    0.55110E+02,    0.22604E+07
    0.71200E+01,    0.55490E+02,    0.32460E+07
    0.71200E+01,    0.55840E+02,    0.44529E+07
    0.67400E+01,    0.55500E+02,    0.38818E+07
    0.67100E+01,    0.55100E+02,    0.27126E+07
    0.68000E+01,    0.55860E+02,    0.52757E+07
    0.68700E+01,    0.56140E+02,    0.66810E+07
    0.75700E+01,    0.55160E+02,    0.19527E+07
    0.74600E+01,    0.55520E+02,    0.28581E+07
    0.73700E+01,    0.55780E+02,    0.37967E+07
    0.56400E+01,    0.56370E+02,    0.13983E+08
    0.55300E+01,    0.56020E+02,    0.10699E+08
    0.57800E+01,    0.56880E+02,    0.20506E+08
    0.56300E+01,    0.57280E+02,    0.33501E+08
    0.47400E+01,    0.56490E+02,    0.22314E+08
    0.42400E+01,    0.56490E+02,    0.26412E+08
    0.42900E+01,    0.55920E+02,    0.14771E+08
    0.44900E+01,    0.55310E+02,    0.71960E+07
    0.47600E+01,    0.56020E+02,    0.14175E+08
    0.48000E+01,    0.55650E+02,    0.99127E+07
    0.48300E+01,    0.57540E+02,    0.58400E+08
    0.42500E+01,    0.57740E+02,    0.86231E+08
    0.47600E+01,    0.57010E+02,    0.36342E+08
    0.42300E+01,    0.57070E+02,    0.46567E+08
    0.40100E+01,    0.58160E+02,    0.15517E+09
    0.30700E+01,    0.57070E+02,    0.67226E+08
    0.31200E+01,    0.55860E+02,    0.19433E+08
    0.31000E+01,    0.56470E+02,    0.36254E+08
    0.31500E+01,    0.55220E+02,    0.10102E+08
    0.30200E+01,    0.58340E+02,    0.24136E+09
    0.30500E+01,    0.57680E+02,    0.12499E+09
    0.27400E+01,    0.58700E+02,    0.40626E+09
    0.89100E+01,    0.51180E+02,    0.30951E+05
    0.84100E+01,    0.51150E+02,    0.35812E+05
    0.74500E+01,    0.51080E+02,    0.47364E+05
    0.70600E+01,    0.51030E+02,    0.52835E+05
    0.79200E+01,    0.51130E+02,    0.41964E+05
    0.89700E+01,    0.50220E+02,    0.13097E+05
    0.84600E+01,    0.50210E+02,    0.15152E+05
    0.79500E+01,    0.50200E+02,    0.17762E+05
    0.74400E+01,    0.50190E+02,    0.20937E+05
    0.69400E+01,    0.50200E+02,    0.25111E+05
    0.64600E+01,    0.50200E+02,    0.29443E+05
    0.60700E+01,    0.50200E+02,    0.34282E+05
    0.88300E+01,    0.48350E+02,    0.27046E+04
    0.83300E+01,    0.48370E+02,    0.30657E+04
    0.78100E+01,    0.48380E+02,    0.35372E+04
    0.72900E+01,    0.48390E+02,    0.41189E+04
    0.67600E+01,    0.48430E+02,    0.49546E+04
    0.62300E+01,    0.48510E+02,    0.61748E+04
    0.57100E+01,    0.48780E+02,    0.87841E+04
    0.49700E+01,    0.48730E+02,    0.10635E+05
    0.42200E+01,    0.48490E+02,    0.95209E+04
    0.33800E+01,    0.48590E+02,    0.13367E+05
    0.25900E+01,    0.48600E+02,    0.15466E+05
    0.17800E+01,    0.48600E+02,    0.17110E+05
    0.19400E+01,    0.41260E+02,    0.00000E+00
    0.19200E+01,    0.41780E+02,    0.16630E+02
    0.19400E+01,    0.42340E+02,    0.38554E+02
    0.18400E+01,    0.42900E+02,    0.71885E+02
    0.19500E+01,    0.43490E+02,    0.12543E+03
    0.19500E+01,    0.44110E+02,    0.22282E+03
    0.19700E+01,    0.44770E+02,    0.41116E+03
    0.19600E+01,    0.45460E+02,    0.79180E+03
    0.19600E+01,    0.46120E+02,    0.14839E+04
    0.18200E+01,    0.46810E+02,    0.29609E+04
    0.17800E+01,    0.47680E+02,    0.69271E+04
    0.14400E+01,    0.41760E+02,    0.17028E+02
    0.14700E+01,    0.42310E+02,    0.39721E+02
    0.14900E+01,    0.41220E+02,    0.00000E+00
    0.11300E+01,    0.41210E+02,    0.00000E+00
    0.13800E+01,    0.44760E+02,    0.42885E+03
    0.14100E+01,    0.45470E+02,    0.84887E+03
    0.14500E+01,    0.46050E+02,    0.15328E+04
    0.14200E+01,    0.44040E+02,    0.21892E+03
    0.14600E+01,    0.43450E+02,    0.13035E+03
    0.25600E+01,    0.47720E+02,    0.65592E+04
    0.32900E+01,    0.47700E+02,    0.56604E+04
    0.39800E+01,    0.47630E+02,    0.46932E+04
    0.45300E+01,    0.47450E+02,    0.35144E+04
    0.50700E+01,    0.47410E+02,    0.29323E+04
    0.57000E+01,    0.47330E+02,    0.22317E+04
    0.62300E+01,    0.47470E+02,    0.23327E+04
    0.67400E+01,    0.47490E+02,    0.20863E+04
    0.72400E+01,    0.47490E+02,    0.18345E+04
    0.77400E+01,    0.47480E+02,    0.16083E+04
    0.82200E+01,    0.47470E+02,    0.14374E+04
    0.86800E+01,    0.47430E+02,    0.12876E+04
    0.72600E+01,    0.47940E+02,    0.27511E+04
    0.82700E+01,    0.47910E+02,    0.20803E+04
    0.77700E+01,    0.47930E+02,    0.23836E+04
    0.87600E+01,    0.47880E+02,    0.18463E+04
    0.67300E+01,    0.47960E+02,    0.32321E+04
    0.62100E+01,    0.47990E+02,    0.38087E+04
    0.56600E+01,    0.48030E+02,    0.44850E+04
    0.50800E+01,    0.48030E+02,    0.52109E+04
    0.46000E+01,    0.48000E+02,    0.60156E+04
    0.25500E+01,    0.46890E+02,    0.29169E+04
    0.25600E+01,    0.46150E+02,    0.14194E+04
    0.25600E+01,    0.45460E+02,    0.73275E+03
    0.25400E+01,    0.44780E+02,    0.38820E+03
    0.25300E+01,    0.44140E+02,    0.21434E+03
    0.25000E+01,    0.43520E+02,    0.12111E+03
    0.24800E+01,    0.42930E+02,    0.68945E+02
    0.24700E+01,    0.42340E+02,    0.36292E+02
    0.24500E+01,    0.41780E+02,    0.14821E+02
    0.23700E+01,    0.41280E+02,    0.00000E+00
    0.31700E+01,    0.45460E+02,    0.67280E+03
    0.38100E+01,    0.45440E+02,    0.59519E+03
    0.44400E+01,    0.45430E+02,    0.52169E+03
    0.50600E+01,    0.45480E+02,    0.48369E+03
    0.56900E+01,    0.45540E+02,    0.43083E+03
    0.62300E+01,    0.45380E+02,    0.34652E+03
    0.67200E+01,    0.45330E+02,    0.30060E+03
    0.71900E+01,    0.45300E+02,    0.26854E+03
    0.76800E+01,    0.45250E+02,    0.23992E+03
    0.55400E+01,    0.46140E+02,    0.80135E+03
    0.55400E+01,    0.46730E+02,    0.13865E+04
    0.38200E+01,    0.46140E+02,    0.11547E+04
    0.38800E+01,    0.46860E+02,    0.22720E+04
    0.32300E+01,    0.46900E+02,    0.26591E+04
    0.32000E+01,    0.46160E+02,    0.13066E+04
    0.50300E+01,    0.46760E+02,    0.16034E+04
    0.44700E+01,    0.46810E+02,    0.19284E+04
    0.44400E+01,    0.46120E+02,    0.10024E+04
    0.50100E+01,    0.46130E+02,    0.89598E+03
    0.72400E+01,    0.47050E+02,    0.12304E+04
    0.72500E+01,    0.46610E+02,    0.82609E+03
    0.72700E+01,    0.46170E+02,    0.55788E+03
    0.72500E+01,    0.45730E+02,    0.38217E+03
    0.77200E+01,    0.47050E+02,    0.11043E+04
    0.77400E+01,    0.46620E+02,    0.75277E+03
    0.78900E+01,    0.46200E+02,    0.49796E+03
    0.77800E+01,    0.45690E+02,    0.33670E+03
    0.81300E+01,    0.46670E+02,    0.74222E+03
    0.84700E+01,    0.46630E+02,    0.68690E+03
    0.81600E+01,    0.47040E+02,    0.10075E+04
    0.85900E+01,    0.47000E+02,    0.91650E+03
    0.83800E+01,    0.46380E+02,    0.56519E+03
    0.81200E+01,    0.46410E+02,    0.59783E+03
    0.67400E+01,    0.45740E+02,    0.42816E+03
    0.67700E+01,    0.46180E+02,    0.62805E+03
    0.67600E+01,    0.46610E+02,    0.92555E+03
    0.67600E+01,    0.47050E+02,    0.13818E+04
    0.63000E+01,    0.45780E+02,    0.48947E+03
    0.63100E+01,    0.46180E+02,    0.70107E+03
    0.63200E+01,    0.46630E+02,    0.10494E+04
    0.63200E+01,    0.47040E+02,    0.15224E+04
    0.59300E+01,    0.46630E+02,    0.11572E+04
    0.59300E+01,    0.46200E+02,    0.78544E+03
    0.59600E+01,    0.45830E+02,    0.56338E+03
    0.59700E+01,    0.47020E+02,    0.16554E+04
    0.37800E+01,    0.44760E+02,    0.31683E+03
    0.37200E+01,    0.44130E+02,    0.17845E+03
    0.36700E+01,    0.43530E+02,    0.10371E+03
    0.36600E+01,    0.42930E+02,    0.58011E+02
    0.36400E+01,    0.42330E+02,    0.28836E+02
    0.36000E+01,    0.41790E+02,    0.10062E+02
    0.51000E+01,    0.44860E+02,    0.27220E+03
    0.52200E+01,    0.44380E+02,    0.17194E+03
    0.51700E+01,    0.43970E+02,    0.12052E+03
    0.52100E+01,    0.43550E+02,    0.81326E+02
    0.52700E+01,    0.43070E+02,    0.49555E+02
    0.52800E+01,    0.42600E+02,    0.27365E+02
    0.57000E+01,    0.44900E+02,    0.24750E+03
    0.57500E+01,    0.44310E+02,    0.14183E+03
    0.60300E+01,    0.43860E+02,    0.92655E+02
    0.62400E+01,    0.43430E+02,    0.59909E+02
    0.62300E+01,    0.44900E+02,    0.22617E+03
    0.63000E+01,    0.44440E+02,    0.14952E+03
    0.64400E+01,    0.44030E+02,    0.10189E+03
    0.66100E+01,    0.43680E+02,    0.72637E+02
    0.71500E+01,    0.44890E+02,    0.19231E+03
    0.71200E+01,    0.44510E+02,    0.14097E+03
    0.71200E+01,    0.44160E+02,    0.10488E+03
    0.75700E+01,    0.44840E+02,    0.17513E+03
    0.74600E+01,    0.44480E+02,    0.13287E+03
    0.73700E+01,    0.44220E+02,    0.10899E+03
    0.67400E+01,    0.44500E+02,    0.14738E+03
    0.68000E+01,    0.44140E+02,    0.10746E+03
    0.68700E+01,    0.43860E+02,    0.84019E+02
    0.67100E+01,    0.44900E+02,    0.20837E+03
    0.56400E+01,    0.43630E+02,    0.80721E+02
    0.57800E+01,    0.43120E+02,    0.45860E+02
    0.56300E+01,    0.42720E+02,    0.30037E+02
    0.55300E+01,    0.43980E+02,    0.11508E+03
    0.42400E+01,    0.43510E+02,    0.92854E+02
    0.47400E+01,    0.43510E+02,    0.85411E+02
    0.44900E+01,    0.44690E+02,    0.25228E+03
    0.42900E+01,    0.44080E+02,    0.15557E+03
    0.47600E+01,    0.43980E+02,    0.13173E+03
    0.48000E+01,    0.44350E+02,    0.18486E+03
    0.42500E+01,    0.42260E+02,    0.21060E+02
    0.48300E+01,    0.42460E+02,    0.25035E+02
    0.47600E+01,    0.42990E+02,    0.50427E+02
    0.42300E+01,    0.42930E+02,    0.52123E+02
    0.40100E+01,    0.41840E+02,    0.91332E+01
    0.30700E+01,    0.42930E+02,    0.63702E+02
    0.31200E+01,    0.44140E+02,    0.19806E+03
    0.31500E+01,    0.44780E+02,    0.35664E+03
    0.31000E+01,    0.43530E+02,    0.11301E+03
    0.30200E+01,    0.41660E+02,    0.81444E+01
    0.30500E+01,    0.42330E+02,    0.32406E+02
    0.27400E+01,    0.41300E+02,    0.00000E+00
    0.73600E+01,    0.49280E+02,    0.92332E+04
    0.73200E+01,    0.48840E+02,    0.61963E+04
    0.83800E+01,    0.48820E+02,    0.45012E+04
    0.84200E+01,    0.49280E+02,    0.66905E+04
    0.78500E+01,    0.48830E+02,    0.52587E+04
    0.78900E+01,    0.49280E+02,    0.78321E+04
    0.88900E+01,    0.48810E+02,    0.39531E+04
    0.89400E+01,    0.49280E+02,    0.58466E+04
    0.63600E+01,    0.49290E+02,    0.12484E+05
    0.63400E+01,    0.48900E+02,    0.86890E+04
    0.68000E+01,    0.48850E+02,    0.72736E+04
    0.68400E+01,    0.49280E+02,    0.10831E+05
    0.59900E+01,    0.48980E+02,    0.10517E+05
    0.60200E+01,    0.49310E+02,    0.14155E+05
