"X","    Y","  V  ","Points:0","Points:1","Points:2"
0.28442,7.2667,0.73473,0.28442,7.2667,0
0.13989,7.4185,0.74895,0.13989,7.4185,0
0.20436,7.4597,0.75275,0.20436,7.4597,0
0.17531,6.7066,0.68557,0.17531,6.7066,0
0.26296,6.6739,0.68258,0.26296,6.6739,0
0.24821,6.7784,0.69133,0.24821,6.7784,0
0.54684,6.9765,0.70758,0.54684,6.9765,0
0.50613,7.0395,0.71343,0.50613,7.0395,0
0.2426,6.7023,0.685,0.2426,6.7023,0
0.37507,6.6752,0.68213,0.37507,6.6752,0
0.32367,7.0506,0.71496,0.32367,7.0506,0
0.28717,7.084,0.71804,0.28717,7.084,0
0.3671,7.1012,0.71943,0.3671,7.1012,0
0.32369,7.113,0.72059,0.32369,7.113,0
0.25616,7.1034,0.71986,0.25616,7.1034,0
0.26305,7.0283,0.71309,0.26305,7.0283,0
0.41273,7.2175,0.72998,0.41273,7.2175,0
0.3918,7.2891,0.73663,0.3918,7.2891,0
0.22457,7.087,0.71842,0.22457,7.087,0
0.26265,7.1701,0.7259,0.26265,7.1701,0
0.21555,7.1814,0.727,0.21555,7.1814,0
0.29123,6.916,0.70307,0.29123,6.916,0
0.15505,7.2735,0.7355,0.15505,7.2735,0
0.22739,7.2608,0.73427,0.22739,7.2608,0
0.6017,7.4051,0.74709,0.6017,7.4051,0
0.47305,7.405,0.74732,0.47305,7.405,0
1.053,6.2039,0.63343,1.053,6.2039,0
0.93478,6.1377,0.62962,0.93478,6.1377,0
0.82162,6.1126,0.63002,0.82162,6.1126,0
0.91718,6.2573,0.64055,0.91718,6.2573,0
1.1158,6.2826,0.63981,1.1158,6.2826,0
1.5456,6.615,0.66777,1.5456,6.615,0
1.0737,7.0894,0.7158,1.0737,7.0894,0
1.1363,7.28,0.73376,1.1363,7.28,0
0.96249,7.2673,0.7331,0.96249,7.2673,0
0.11217,7.2911,0.73715,0.11217,7.2911,0
0.083654,7.3173,0.73958,0.083654,7.3173,0
0.18678,7.3492,0.74247,0.18678,7.3492,0
0.95608,7.4806,0.75348,0.95608,7.4806,0
0.82903,7.4501,0.75085,0.82903,7.4501,0
1.8921,7.0504,0.70898,1.8921,7.0504,0
1.6337,7.185,0.72297,1.6337,7.185,0
1.9436,7.3532,0.73867,1.9436,7.3532,0
1.6978,7.5057,0.75419,1.6978,7.5057,0
1.3016,7.0564,0.71169,1.3016,7.0564,0
1.3976,7.2504,0.73008,1.3976,7.2504,0
1.5947,6.9002,0.69532,1.5947,6.9002,0
0.096637,7.4568,0.75255,0.096637,7.4568,0
0.03406,7.507,0.7573,0.03406,7.507,0
0.11407,7.3679,0.74426,0.11407,7.3679,0
2.249,5.9934,0.60222,2.249,5.9934,0
2.0325,6.0444,0.60823,2.0325,6.0444,0
1.9941,6.3953,0.64368,1.9941,6.3953,0
1.9431,6.7229,0.67645,1.9431,6.7229,0
1.0158,6.9126,0.69938,1.0158,6.9126,0
1.3682,6.7253,0.67952,1.3682,6.7253,0
1.3249,6.3307,0.64191,1.3249,6.3307,0
2.1894,7.2007,0.72307,2.1894,7.2007,0
2.3361,6.8037,0.68329,2.3361,6.8037,0
2.3727,6.5688,0.65975,2.3727,6.5688,0
2.1586,6.3715,0.64065,2.1586,6.3715,0
1.4869,4.8887,0.48741,1.4869,4.8887,0
1.5363,4.9694,0.49661,1.5363,4.9694,0
1.4655,5.0004,0.50011,1.4655,5.0004,0
1.2458,4.7549,0.4702,1.2458,4.7549,0
1.2664,4.8199,0.47822,1.2664,4.8199,0
1.2192,4.8406,0.48032,1.2192,4.8406,0
1.236,4.67,0.46001,1.236,4.67,0
1.2245,4.6007,0.45174,1.2245,4.6007,0
1.294,4.6294,0.45619,1.294,4.6294,0
1.337,4.6875,0.4634,1.337,4.6875,0
1.3136,4.7991,0.47615,1.3136,4.7991,0
1.3294,4.8532,0.48265,1.3294,4.8532,0
1.2805,4.8703,0.4844,1.2805,4.8703,0
1.1722,4.6695,0.45882,1.1722,4.6695,0
1.207,4.6904,0.46193,1.207,4.6904,0
1.1599,4.577,0.44767,1.1599,4.577,0
1.8847,4.9807,0.49796,1.8847,4.9807,0
1.9848,4.8648,0.48574,1.9848,4.8648,0
2.089,4.6551,0.46394,2.089,4.6551,0
2.079,4.9803,0.49795,2.079,4.9803,0
2.2281,4.8363,0.483,2.2281,4.8363,0
1.3815,4.8433,0.48179,1.3815,4.8433,0
1.4526,4.7047,0.46647,1.4526,4.7047,0
1.2756,4.7333,0.468,1.2756,4.7333,0
1.4146,4.7277,0.46875,1.4146,4.7277,0
1.3831,4.7519,0.47125,1.3831,4.7519,0
1.4487,4.904,0.48906,1.4487,4.904,0
1.4441,4.9558,0.49498,1.4441,4.9558,0
1.128,4.5275,0.4412,1.128,4.5275,0
1.2039,4.5392,0.44432,1.2039,4.5392,0
1.3173,4.2253,0.41287,1.3173,4.2253,0
1.4784,4.1886,0.41137,1.4784,4.1886,0
2.1072,4.1472,0.41158,2.1072,4.1472,0
1.9017,4.1872,0.41471,1.9017,4.1872,0
2.0945,4.369,0.43429,2.0945,4.369,0
2.12,3.9253,0.38909,2.12,3.9253,0
1.9912,3.7376,0.36961,1.9912,3.7376,0
2.1374,3.7541,0.37189,2.1374,3.7541,0
2.2662,3.9419,0.3913,2.2662,3.9419,0
2.2535,4.1637,0.41378,2.2535,4.1637,0
2.302,4.2981,0.42765,2.302,4.2981,0
2.4102,4.4758,0.44608,2.4102,4.4758,0
2.3092,4.729,0.47197,2.3092,4.729,0
2.1486,4.4579,0.44363,2.1486,4.4579,0
2.3363,4.5329,0.4518,2.3363,4.5329,0
2.2805,4.9298,0.49272,2.2805,4.9298,0
2.4798,4.6866,0.46779,2.4798,4.6866,0
2.451,4.8874,0.4884,2.451,4.8874,0
2.4562,3.7235,0.36983,2.4562,3.7235,0
0.86102,4.1866,0.39669,0.86102,4.1866,0
0.8878,4.207,0.39959,0.8878,4.207,0
0.96254,4.194,0.40116,0.96254,4.194,0
0.97164,4.3016,0.41187,0.97164,4.3016,0
1.2478,4.5013,0.44097,1.2478,4.5013,0
1.2767,4.5627,0.44835,1.2767,4.5627,0
1.3884,4.4112,0.4335,1.3884,4.4112,0
1.4607,4.4809,0.44191,1.4607,4.4809,0
1.4319,4.5163,0.44541,1.4319,4.5163,0
1.3405,4.2876,0.4197,1.3405,4.2876,0
1.3194,4.3658,0.42758,1.3194,4.3658,0
1.4321,4.3475,0.42732,1.4321,4.3475,0
1.1864,3.9574,0.38398,1.1864,3.9574,0
1.2488,4.2276,0.41189,1.2488,4.2276,0
1.2917,4.1372,0.40349,1.2917,4.1372,0
1.1583,4.2127,0.40848,1.1583,4.2127,0
1.6126,4.0054,0.39411,1.6126,4.0054,0
1.464,4.024,0.39449,1.464,4.024,0
1.7415,4.0124,0.39585,1.7415,4.0124,0
1.8905,4.007,0.39626,1.8905,4.007,0
1.329,4.5247,0.44496,1.329,4.5247,0
1.352,4.5888,0.45241,1.352,4.5888,0
1.3042,4.4633,0.43781,1.3042,4.4633,0
1.2267,4.4307,0.4328,1.2267,4.4307,0
1.2284,4.3904,0.4285,1.2284,4.3904,0
1.3666,4.4431,0.43661,1.3666,4.4431,0
1.3913,4.5046,0.44363,1.3913,4.5046,0
1.4101,4.5482,0.44864,1.4101,4.5482,0
1.4298,4.6174,0.45652,1.4298,4.6174,0
1.3685,4.6632,0.461,1.3685,4.6632,0
1.7599,4.4387,0.43996,1.7599,4.4387,0
1.6864,4.5227,0.44837,1.6864,4.5227,0
1.8525,4.5572,0.45291,1.8525,4.5572,0
1.775,4.6536,0.46279,1.775,4.6536,0
1.6128,4.6067,0.45688,1.6128,4.6067,0
1.52,4.5362,0.44851,1.52,4.5362,0
1.6203,4.423,0.4373,1.6203,4.423,0
1.7898,4.7539,0.47356,1.7898,4.7539,0
1.6637,4.8037,0.47855,1.6637,4.8037,0
1.6383,4.7052,0.46771,1.6383,4.7052,0
1.5464,4.7539,0.47257,1.5464,4.7539,0
1.5156,4.6563,0.46159,1.5156,4.6563,0
1.9111,4.2733,0.42362,1.9111,4.2733,0
1.8334,4.3547,0.43162,1.8334,4.3547,0
2.0075,4.3643,0.43346,2.0075,4.3643,0
1.93,4.4607,0.44314,1.93,4.4607,0
1.6849,4.3487,0.43001,1.6849,4.3487,0
1.7495,4.2745,0.42275,1.7495,4.2745,0
2.1188,4.5565,0.45375,2.1188,4.5565,0
1.9554,4.669,0.46505,1.9554,4.669,0
1.5557,4.4973,0.44464,1.5557,4.4973,0
1.5114,4.4136,0.43527,1.5114,4.4136,0
1.562,4.3464,0.42868,1.562,4.3464,0
1.4758,4.2837,0.42118,1.4758,4.2837,0
1.6127,4.2791,0.42213,1.6127,4.2791,0
1.5469,4.1863,0.4119,1.5469,4.1863,0
1.6179,4.0889,0.40263,1.6179,4.0889,0
1.6798,4.1875,0.41325,1.6798,4.1875,0
1.7468,4.0959,0.40438,1.7468,4.0959,0
1.8229,4.1891,0.41444,1.8229,4.1891,0
1.8047,4.8542,0.48436,1.8047,4.8542,0
1.9105,4.7236,0.47068,1.9105,4.7236,0
1.9252,4.8215,0.48108,1.9252,4.8215,0
1.8195,4.9545,0.49514,1.8195,4.9545,0
1.7147,5.0007,0.50009,1.7147,5.0007,0
1.7006,4.8972,0.48882,1.7006,4.8972,0
1.6071,4.9383,0.49321,1.6071,4.9383,0
1.6524,5.0007,0.5001,1.6524,5.0007,0
1.4575,4.8072,0.47806,1.4575,4.8072,0
1.5189,4.7965,0.47717,1.5189,4.7965,0
1.5254,4.8711,0.48554,1.5254,4.8711,0
1.62,4.8222,0.48043,1.62,4.8222,0
1.603,4.8845,0.48724,1.603,4.8845,0
1.4911,4.5716,0.45208,1.4911,4.5716,0
1.1052,4.384,0.4248,1.1052,4.384,0
1.0142,4.2424,0.40751,1.0142,4.2424,0
1.0673,4.1711,0.4021,1.0673,4.1711,0
1.1985,4.4497,0.43426,1.1985,4.4497,0
1.2694,4.4167,0.43214,1.2694,4.4167,0
1.2728,4.3362,0.42363,1.2728,4.3362,0
1.3066,4.3119,0.42167,1.3066,4.3119,0
1.2293,4.2854,0.41746,1.2293,4.2854,0
1.1685,4.4319,0.43161,1.1685,4.4319,0
1.1468,4.2751,0.41454,1.1468,4.2751,0
1.0657,4.225,0.40734,1.0657,4.225,0
1.0869,4.0885,0.3946,1.0869,4.0885,0
2.4124,3.9584,0.3934,2.4124,3.9584,0
2.2547,3.7648,0.37339,2.2547,3.7648,0
2.4009,3.7814,0.3755,2.4009,3.7814,0
2.5096,4.2272,0.42091,2.5096,4.2272,0
2.461,4.0928,0.40714,2.461,4.0928,0
0.81774,3.9829,0.37778,0.81774,3.9829,0
0.87839,4.0146,0.38229,0.87839,4.0146,0
1.0003,4.0936,0.39288,1.0003,4.0936,0
0.93718,4.0939,0.39107,0.93718,4.0939,0
0.94994,4.0189,0.38466,0.94994,4.0189,0
1.1779,4.1549,0.40313,1.1779,4.1549,0
1.2446,4.1172,0.40066,1.2446,4.1172,0
1.1422,4.0928,0.39625,1.1422,4.0928,0
1.1919,4.0273,0.39084,1.1919,4.0273,0
1.4574,3.5743,0.35008,1.4574,3.5743,0
1.6631,3.7538,0.36933,1.6631,3.7538,0
1.5677,3.4258,0.33637,1.5677,3.4258,0
1.8518,3.8639,0.38157,1.8518,3.8639,0
1.8478,3.7328,0.3684,1.8478,3.7328,0
2.0135,3.6169,0.35763,2.0135,3.6169,0
1.9801,3.7979,0.37562,1.9801,3.7979,0
2.0469,3.9171,0.38794,2.0469,3.9171,0
1.5573,3.806,0.37368,1.5573,3.806,0
1.721,3.8582,0.38016,1.721,3.8582,0
0.62015,4.052,0.37588,0.62015,4.052,0
0.24246,3.2142,0.30799,0.24246,3.2142,0
2.0183,3.1865,0.31484,2.0183,3.1865,0
2.2019,3.079,0.30472,2.2019,3.079,0
2.1695,3.5384,0.35038,2.1695,3.5384,0
2.0157,3.5236,0.34832,2.0157,3.5236,0
2.0379,3.4029,0.33639,2.0379,3.4029,0
2.3399,3.5847,0.35556,2.3399,3.5847,0
2.2569,3.6715,0.36401,2.2569,3.6715,0
1.3525,3.3925,0.33171,1.3525,3.3925,0
1.2499,3.4463,0.33607,1.2499,3.4463,0
1.3865,3.5315,0.34536,1.3865,3.5315,0
1.2788,3.5849,0.34954,1.2788,3.5849,0
1.1697,3.663,0.35577,1.1697,3.663,0
1.3471,3.7228,0.36349,1.3471,3.7228,0
1.0878,2.8778,0.28113,1.0878,2.8778,0
1.08,3.0102,0.29367,1.08,3.0102,0
1.2284,2.8984,0.28367,1.2284,2.8984,0
1.2207,3.0711,0.30015,1.2207,3.0711,0
1.0722,3.1427,0.30612,1.0722,3.1427,0
0.94359,3.0866,0.30014,0.94359,3.0866,0
1.2107,3.3069,0.32252,1.2107,3.3069,0
1.3618,3.1402,0.30751,1.3618,3.1402,0
1.3551,3.2974,0.32259,1.3551,3.2974,0
1.6954,3.163,0.31131,1.6954,3.163,0
1.793,3.3061,0.3258,1.793,3.3061,0
1.6804,3.3659,0.33114,1.6804,3.3659,0
1.7694,3.4743,0.34228,1.7694,3.4743,0
1.6617,3.5277,0.34695,1.6617,3.5277,0
0.30936,3.33,0.31792,0.30936,3.33,0
0.3195,3.2686,0.31286,0.3195,3.2686,0
0.33558,3.3925,0.32315,0.33558,3.3925,0
0.28973,3.3765,0.3216,0.28973,3.3765,0
0.35327,3.2618,0.31245,0.35327,3.2618,0
0.2732,3.422,0.32514,0.2732,3.422,0
0.22736,3.406,0.32364,0.22736,3.406,0
0.37449,3.4435,0.3275,0.37449,3.4435,0
0.45748,3.1675,0.30483,0.45748,3.1675,0
0.5137,3.1995,0.30791,0.5137,3.1995,0
0.58251,3.2248,0.31054,0.58251,3.2248,0
0.53409,3.1371,0.30252,0.53409,3.1371,0
0.59652,3.1503,0.30402,0.59652,3.1503,0
0.64496,3.2419,0.31244,0.64496,3.2419,0
0.62779,3.316,0.31882,0.62779,3.316,0
0.48214,3.1378,0.30234,0.48214,3.1378,0
0.54188,3.0811,0.29756,0.54188,3.0811,0
0.85355,3.9207,0.37355,0.85355,3.9207,0
0.74439,3.9385,0.37202,0.74439,3.9385,0
0.79976,3.8686,0.36785,0.79976,3.8686,0
0.95236,3.8668,0.3711,0.95236,3.8668,0
1.4154,3.8606,0.37769,1.4154,3.8606,0
1.3394,4.0725,0.39773,1.3394,4.0725,0
1.4548,3.6693,0.35933,1.4548,3.6693,0
0.57004,3.9255,0.36575,0.57004,3.9255,0
0.51405,3.7791,0.35439,0.51405,3.7791,0
0.55686,3.8385,0.35949,0.55686,3.8385,0
0.71377,3.2673,0.31517,0.71377,3.2673,0
0.65895,3.1636,0.30556,0.65895,3.1636,0
0.72041,3.1839,0.30774,0.72041,3.1839,0
0.8031,3.2679,0.31589,0.8031,3.2679,0
0.79336,3.3574,0.32383,0.79336,3.3574,0
0.82257,3.0891,0.29971,0.82257,3.0891,0
0.93953,3.1487,0.30589,0.93953,3.1487,0
0.87723,3.1622,0.30675,0.87723,3.1622,0
0.8654,3.2544,0.31512,0.8654,3.2544,0
0.99829,3.2311,0.31392,0.99829,3.2311,0
0.94682,3.3076,0.32061,0.94682,3.3076,0
0.89801,3.0537,0.29683,0.89801,3.0537,0
0.89773,3.4339,0.33166,0.89773,3.4339,0
0.89618,3.3516,0.32421,0.89618,3.3516,0
0.8838,3.529,0.34003,0.8838,3.529,0
0.9107,3.646,0.35077,0.9107,3.646,0
1.0264,3.4163,0.33128,1.0264,3.4163,0
1.0052,3.5137,0.34003,1.0052,3.5137,0
0.98399,3.6112,0.34866,0.98399,3.6112,0
1.0109,3.7283,0.35966,1.0109,3.7283,0
0.9376,3.7631,0.36159,0.9376,3.7631,0
0.86868,3.8158,0.36491,0.86868,3.8158,0
0.87908,3.9016,0.37253,0.87908,3.9016,0
0.51318,3.6225,0.34291,0.51318,3.6225,0
0.58115,3.6622,0.34699,0.58115,3.6622,0
0.56229,3.7238,0.35134,0.56229,3.7238,0
0.64356,3.7511,0.35499,0.64356,3.7511,0
1.1633,7.4968,0.75455,1.1633,7.4968,0
0.3806,3.666,0.34425,0.3806,3.666,0
0.42563,3.571,0.33788,0.42563,3.571,0
0.46941,3.5968,0.34036,0.46941,3.5968,0
0.41273,3.4602,0.32914,0.41273,3.4602,0
0.48161,3.5319,0.33548,0.48161,3.5319,0
0.47124,3.4167,0.3261,0.47124,3.4167,0
0.47594,3.3472,0.32037,0.47594,3.3472,0
0.54058,3.3592,0.32185,0.54058,3.3592,0
0.70319,3.6567,0.3485,0.70319,3.6567,0
0.64679,3.7197,0.3526,0.64679,3.7197,0
0.75928,3.1058,0.30089,0.75928,3.1058,0
0.78187,3.2041,0.30997,0.78187,3.2041,0
0.60428,3.0867,0.29836,0.60428,3.0867,0
0.66667,3.0923,0.29917,0.66667,3.0923,0
0.7305,3.0817,0.29853,0.7305,3.0817,0
0.67173,3.0251,0.29308,0.67173,3.0251,0
0.73141,3.0233,0.2932,0.73141,3.0233,0
0.66141,3.5989,0.34313,0.66141,3.5989,0
0.60125,3.6292,0.34471,0.60125,3.6292,0
0.58439,3.5775,0.34035,0.58439,3.5775,0
0.66551,3.476,0.33292,0.66551,3.476,0
0.6055,3.4973,0.33405,0.6055,3.4973,0
0.6374,3.5579,0.33944,0.6374,3.5579,0
0.50753,3.5471,0.33697,0.50753,3.5471,0
0.57276,3.4596,0.33057,0.57276,3.4596,0
0.72552,3.4546,0.33173,0.72552,3.4546,0
0.63586,3.4197,0.32783,0.63586,3.4197,0
0.6866,3.3911,0.32584,0.6866,3.3911,0
0.69749,3.5321,0.33803,0.69749,3.5321,0
0.77561,3.4957,0.33584,0.77561,3.4957,0
0.78849,3.4021,0.32776,0.78849,3.4021,0
0.83963,3.4418,0.33178,0.83963,3.4418,0
0.8257,3.5368,0.34002,0.8257,3.5368,0
0.76036,3.6006,0.34467,0.76036,3.6006,0
0.69949,3.5668,0.34098,0.69949,3.5668,0
0.58136,3.3777,0.32376,0.58136,3.3777,0
0.66172,3.3329,0.32056,0.66172,3.3329,0
0.73735,3.3624,0.32378,0.73735,3.3624,0
0.42962,3.3492,0.32021,0.42962,3.3492,0
0.51877,3.2756,0.31455,0.51877,3.2756,0
0.5466,3.3207,0.31863,0.5466,3.3207,0
0.55791,3.7614,0.35403,0.55791,3.7614,0
0.64043,3.8535,0.36267,0.64043,3.8535,0
0.60196,3.8855,0.36396,0.60196,3.8855,0
0.72672,3.9033,0.36877,0.72672,3.9033,0
0.54658,3.9541,0.36682,0.54658,3.9541,0
0.70086,3.9934,0.37485,0.70086,3.9934,0
0.65344,3.9381,0.36924,0.65344,3.9381,0
0.65955,4.0527,0.37759,0.65955,4.0527,0
0.61765,3.9831,0.37121,0.61765,3.9831,0
0.8781,3.7689,0.36103,0.8781,3.7689,0
0.78804,3.7246,0.35559,0.78804,3.7246,0
0.84937,3.6853,0.35328,0.84937,3.6853,0
0.68352,3.7732,0.35753,0.68352,3.7732,0
0.68524,3.8981,0.36722,0.68524,3.8981,0
0.6796,3.8131,0.36055,0.6796,3.8131,0
0.71703,3.8581,0.36497,0.71703,3.8581,0
0.73831,3.7259,0.35479,0.73831,3.7259,0
0.77322,3.794,0.36108,0.77322,3.794,0
0.78204,3.9882,0.37714,0.78204,3.9882,0
0.82964,4.0642,0.38497,0.82964,4.0642,0
0.72065,4.0213,0.37766,0.72065,4.0213,0
0.98906,4.1319,0.39613,0.98906,4.1319,0
0.97204,4.2312,0.40502,0.97204,4.2312,0
1.0792,3.7071,0.35872,1.0792,3.7071,0
1.1307,3.8015,0.36826,1.1307,3.8015,0
1.0574,3.8363,0.37032,1.0574,3.8363,0
1.1342,3.5487,0.34465,1.1342,3.5487,0
1.0473,3.6038,0.34878,1.0473,3.6038,0
1.0526,3.9793,0.38348,1.0526,3.9793,0
1.1232,3.9421,0.38139,1.1232,3.9421,0
0.97264,3.9259,0.37684,0.97264,3.9259,0
1.2461,3.8444,0.37401,1.2461,3.8444,0
1.1881,3.7079,0.36023,1.1881,3.7079,0
1.2932,3.7495,0.36547,1.2932,3.7495,0
1.3615,3.8873,0.37969,1.3615,3.8873,0
1.3224,4.003,0.39056,1.3224,4.003,0
1.0078,4.0466,0.3887,1.0078,4.0466,0
1.1186,3.3616,0.32699,1.1186,3.3616,0
1.1592,3.4763,0.33811,1.1592,3.4763,0
1.1431,3.1855,0.31059,1.1431,3.1855,0
1.0963,3.2917,0.32026,1.0963,3.2917,0
1.2916,3.1139,0.30461,1.2916,3.1139,0
1.214,3.2283,0.31508,1.214,3.2283,0
0.031639,2.4999,0.24332,0.031639,2.4999,0
0.094918,2.5326,0.24644,0.094918,2.5326,0
0.20494,2.6146,0.25418,0.20494,2.6146,0
0.1152,2.587,0.25154,0.1152,2.587,0
0.17188,2.6478,0.25724,0.17188,2.6478,0
0.22545,2.6734,0.25966,0.22545,2.6734,0
0.31399,2.6373,0.25641,0.31399,2.6373,0
0.55407,3.0193,0.29205,0.55407,3.0193,0
0.61206,3.0268,0.29298,0.61206,3.0268,0
0.50046,3.0061,0.29065,0.50046,3.0061,0
0.55647,2.9562,0.28633,0.55647,2.9562,0
0.61176,2.9602,0.2869,0.61176,2.9602,0
0.54909,2.8918,0.28042,0.54909,2.8918,0
0.66604,2.9514,0.28631,0.66604,2.9514,0
1.0102,2.9922,0.29163,1.0102,2.9922,0
0.87858,2.9491,0.28698,0.87858,2.9491,0
0.94642,2.9396,0.28639,0.94642,2.9396,0
0.83189,2.8225,0.27493,0.83189,2.8225,0
1.5834,2.8553,0.28081,1.5834,2.8553,0
1.4507,2.7178,0.267,1.4507,2.7178,0
1.4399,2.9618,0.29063,1.4399,2.9618,0
1.3187,2.572,0.25248,1.3187,2.572,0
0.94328,2.4374,0.23861,0.94328,2.4374,0
1.4679,2.4427,0.24027,1.4679,2.4427,0
1.5957,2.6196,0.25783,1.5957,2.6196,0
1.1571,2.3883,0.23431,1.1571,2.3883,0
1.0619,2.4907,0.24399,1.0619,2.4907,0
1.8179,3.0904,0.30466,1.8179,3.0904,0
1.5782,3.0455,0.29933,1.5782,3.0455,0
1.7105,2.9601,0.29148,1.7105,2.9601,0
1.9354,3.0242,0.29853,1.9354,3.0242,0
1.9007,3.2527,0.32097,1.9007,3.2527,0
1.9849,3.3674,0.33266,1.9849,3.3674,0
1.8772,3.4208,0.33751,1.8772,3.4208,0
1.9626,3.488,0.34456,1.9626,3.488,0
1.8549,3.5415,0.34938,1.8549,3.5415,0
2.1441,3.474,0.34385,2.1441,3.474,0
2.0878,3.2534,0.3217,2.0878,3.2534,0
2.2022,3.3401,0.33069,2.2022,3.3401,0
1.9404,3.6087,0.35648,1.9404,3.6087,0
1.8458,3.6673,0.36185,1.8458,3.6673,0
1.7472,3.5949,0.3541,1.7472,3.5949,0
1.6569,3.6709,0.36106,1.6569,3.6709,0
1.5625,3.6159,0.35496,1.5625,3.6159,0
1.7255,2.7572,0.27165,1.7255,2.7572,0
1.8676,2.659,0.26237,1.8676,2.659,0
1.7427,2.515,0.24794,1.7427,2.515,0
1.8427,2.8747,0.28352,1.8427,2.8747,0
1.9868,2.5546,0.25235,1.9868,2.5546,0
2.0899,2.6631,0.26327,2.0899,2.6631,0
1.9701,2.7957,0.27609,1.9701,2.7957,0
2.0628,2.9452,0.29109,2.0628,2.9452,0
1.5021,3.1928,0.31332,1.5021,3.1928,0
2.2011,2.7971,0.27675,2.2011,2.7971,0
2.3403,2.9309,0.29033,2.3403,2.9309,0
2.1338,2.45,0.2423,2.1338,2.45,0
2.2003,2.5615,0.25343,2.2003,2.5615,0
2.2628,2.3328,0.23091,2.2628,2.3328,0
2.3293,2.4443,0.24204,2.3293,2.4443,0
1.8758,2.3776,0.2347,1.8758,2.3776,0
2.0382,2.2894,0.22628,2.0382,2.2894,0
2.3121,2.6672,0.2641,2.3121,2.6672,0
1.6172,2.3134,0.22793,1.6172,2.3134,0
1.3072,2.2508,0.22126,1.3072,2.2508,0
2.4403,2.3144,0.22932,2.4403,2.3144,0
2.5392,2.5099,0.24884,2.5392,2.5099,0
2.4332,2.742,0.27174,2.4332,2.742,0
2.4231,2.5374,0.25141,2.4231,2.5374,0
2.4228,3.4979,0.34708,2.4228,3.4979,0
2.2752,3.4703,0.3439,2.2752,3.4703,0
2.3501,3.4374,0.34083,2.3501,3.4374,0
2.3329,3.1972,0.3168,2.3329,3.1972,0
2.4024,3.2641,0.32364,2.4024,3.2641,0
2.4794,3.0647,0.30393,2.4794,3.0647,0
0.41956,2.6058,0.2536,0.41956,2.6058,0
0.56171,2.7181,0.26437,0.56171,2.7181,0
0.41902,2.8092,0.27249,0.41902,2.8092,0
0.48514,2.8153,0.2732,0.48514,2.8153,0
0.39698,2.7082,0.26311,0.39698,2.7082,0
0.45396,2.7216,0.26447,0.45396,2.7216,0
0.36088,2.6986,0.26216,0.36088,2.6986,0
0.39721,2.633,0.25612,0.39721,2.633,0
0.48194,2.6451,0.25738,0.48194,2.6451,0
0.62739,2.7485,0.26737,0.62739,2.7485,0
0.72293,2.7105,0.26407,0.72293,2.7105,0
0.60357,2.5593,0.24955,0.60357,2.5593,0
0.50295,2.5299,0.24658,0.50295,2.5299,0
0.49623,2.8961,0.28065,0.49623,2.8961,0
0.44825,2.9169,0.28241,0.44825,2.9169,0
0.55368,2.7944,0.27145,0.55368,2.7944,0
0.66321,2.8471,0.27666,0.66321,2.8471,0
0.59122,2.9036,0.28164,0.59122,2.9036,0
0.37734,2.7483,0.26679,0.37734,2.7483,0
0.38281,2.8002,0.27158,0.38281,2.8002,0
0.76127,2.955,0.28703,0.76127,2.955,0
0.76248,2.8007,0.27265,0.76248,2.8007,0
0.83627,2.9701,0.28875,0.83627,2.9701,0
0.80826,3.0401,0.29511,0.80826,3.0401,0
0.89163,2.5798,0.25213,0.89163,2.5798,0
0.93525,2.7019,0.26387,0.93525,2.7019,0
1.1055,2.6128,0.25585,1.1055,2.6128,0
1.1076,2.7493,0.26894,1.1076,2.7493,0
1.2448,2.6284,0.25774,1.2448,2.6284,0
1.2348,2.7732,0.27167,1.2348,2.7732,0
0.97072,2.8661,0.27956,0.97072,2.8661,0
0.98974,2.7579,0.26937,0.98974,2.7579,0
1.3764,2.7783,0.27263,1.3764,2.7783,0
1.3714,2.8962,0.28402,1.3714,2.8962,0
1.4995,3.2879,0.32254,1.4995,3.2879,0
1.6342,3.1993,0.31459,1.6342,3.1993,0
1.6291,3.2976,0.32418,1.6291,3.2976,0
1.4969,3.383,0.33176,1.4969,3.383,0
0.37925,6.3301,0.65544,0.37925,6.3301,0
0.4409,6.2221,0.64713,0.4409,6.2221,0
0.46007,6.287,0.65121,0.46007,6.287,0
0.39616,6.3982,0.6601,0.39616,6.3982,0
0.34247,6.4061,0.66128,0.34247,6.4061,0
0.32475,6.3601,0.65821,0.32475,6.3601,0
0.38371,6.1305,0.64282,0.38371,6.1305,0
0.53013,6.1718,0.64182,0.53013,6.1718,0
0.41231,6.1763,0.64482,0.41231,6.1763,0
0.43247,6.1372,0.64199,0.43247,6.1372,0
0.55758,6.2398,0.64602,0.55758,6.2398,0
0.60281,6.1151,0.636,0.60281,6.1151,0
0.63853,6.1863,0.6403,0.63853,6.1863,0
0.58502,6.3079,0.65061,0.58502,6.3079,0
0.30496,6.2789,0.65306,0.30496,6.2789,0
0.63678,5.9163,0.62121,0.63678,5.9163,0
0.61031,5.9767,0.62632,0.61031,5.9767,0
0.57481,5.9071,0.62359,0.57481,5.9071,0
0.51641,6.1378,0.63989,0.51641,6.1378,0
0.46428,6.1313,0.64084,0.46428,6.1313,0
0.67541,5.9428,0.62135,0.67541,5.9428,0
0.72451,5.9836,0.6225,0.72451,5.9836,0
0.68394,6.0274,0.6272,0.68394,6.0274,0
